序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
14,0,264172280753,36019381,不成大触不改名,6,男,@金之彼暗 @我派大星怎么你了,2025-06-10 10:23:22,0,1,,江苏,否,https://i1.hdslb.com/bfs/face/81ae6332074c600abfefbf7155a9148d0f23f693.jpg
15,0,264144898433,1257179558,鱼雨玉宇与于,3,保密,@老飞宇66 这个可以,2025-06-10 03:58:06,0,1,,江苏,否,https://i2.hdslb.com/bfs/face/b499a65bb5f81f7eee812c73f1607b17b4f04a64.jpg
16,0,265167648800,52506321,寒阳舞萌w1上霸者,6,男,啥时候能在酷狗上架呀！想每天循环~,2025-06-09 19:27:00,0,2,从小有个梦想想要做一个温暖的人.,广东,是,https://i0.hdslb.com/bfs/face/2d43acb4b2aa5d4adf67d4a7c68ce8c242fe7656.webp
17,0,264084706513,3461567823743495,fox_Label,5,男,@在木板下看树,2025-06-09 10:38:34,0,3,,山东,否,https://i2.hdslb.com/bfs/face/8032dd9229b8feb1bfbd7098854752c49debcbea.jpg
18,0,265065781584,326262546,风疾风呦,6,男,@老飞宇66,2025-06-08 16:46:11,0,2,,天津,是,https://i0.hdslb.com/bfs/face/7f8435bbd4ead8e036a108a7a42a08502a58d872.jpg
19,0,264021169601,1503505697,-AL-1S-,5,男,做的太好了，要的就是这种真正的音乐，根本不用在意歌词表达的内容，因为本身就没有意义，朋友，你我只需沉下心来闭上眼睛，欣赏这真正的阴♂乐[惊喜][惊喜][惊喜],2025-06-08 15:45:53,0,2,雅酷白渗透の哈来ong na？！,山东,是,https://i2.hdslb.com/bfs/face/ac9ecf22fcaaaafa3e2d26671d600f2c5507da44.jpg
20,0,265055056560,1099251514,JOKANZ,5,保密,@拖鞋艺术家 @桜の芸術家,2025-06-08 14:42:42,3,1,,河南,否,https://i1.hdslb.com/bfs/face/b90350d69922764a20e7645b768a959829700c24.jpg
21,265055056560,265055951552,457817239,桜の芸術家,5,保密,哥你别艾特了错了,2025-06-08 14:51:53,0,0,........,北京,否,https://i1.hdslb.com/bfs/face/f5977b9ba5e8b0af0e863b2fa11895010623015f.jpg
22,265055056560,264030893329,382017081,拖鞋艺术家,5,男,密码,2025-06-08 18:35:18,0,0,,河南,否,https://i0.hdslb.com/bfs/face/101418b653868b11c784d6edb5ba08b4f11e9240.jpg
23,265055951552,265109660464,1099251514,JOKANZ,5,保密,回复 @桜の芸術家 :[胆大党_微笑],2025-06-09 07:13:22,0,0,,河南,否,https://i1.hdslb.com/bfs/face/b90350d69922764a20e7645b768a959829700c24.jpg
24,0,265046243120,1094645711,我记住这八十块钱,4,保密,[星星眼]@临风沐蝉蜕 这才是真正的音乐,2025-06-08 13:18:00,0,1,好好学习,广西,否,https://i2.hdslb.com/bfs/face/4710ce03532e27a9d91c00a2180eccc23be913dd.jpg
25,0,264006691297,677572160,夜雨落鸦羽,5,保密,还是喜欢这个https://b23.tv/BV1Zf421R76v 更多一点,2025-06-08 13:17:26,2,0,"查成分一击脱离小狗，能赤继续赤，最好永远不要弃坑
截不到的图可以找我帮忙
朋友，继续走下去吧～✿",广东,否,https://i2.hdslb.com/bfs/face/cae98bd2ef6f8b57e68365ae39fa0dd2eba3963f.jpg
26,264006691297,265049607568,409670025,喵内特洛夫斯基,6,保密,[支持],2025-06-08 13:50:28,0,0,叫我喵基米也是可以的，关注喵内谢谢喵！(=￣ω￣=),广东,否,https://i0.hdslb.com/bfs/face/33ac7bd4b9258f383e852000af90309844fadd57.jpg
27,265049607568,264022299281,677572160,夜雨落鸦羽,5,保密,回复 @喵内特洛夫斯基 :不过up调视频也调的很辛苦了[妙啊]支持一下,2025-06-08 15:58:36,0,1,"查成分一击脱离小狗，能赤继续赤，最好永远不要弃坑
截不到的图可以找我帮忙
朋友，继续走下去吧～✿",广东,否,https://i2.hdslb.com/bfs/face/cae98bd2ef6f8b57e68365ae39fa0dd2eba3963f.jpg
28,0,265036773872,1522088248,每天只会摆,5,男,@JustBeCat @不睡觉会累死,2025-06-08 11:35:28,1,2,回首旧游何在，柳烟花雾迷春,广东,否,https://i1.hdslb.com/bfs/face/8d28cfd7d2dd0b049be8f3744d7838455612a655.jpg
29,265036773872,265162957200,1675975249,不睡觉会累死,5,保密,这个也是远古,2025-06-09 17:16:57,0,0,慢慢来,广东,否,https://i1.hdslb.com/bfs/face/33306e9b9270da676de4a38f0f6b8fe9c9895ae3.jpg
30,0,263983622449,580331153,小白exe,5,保密,@鲤子酱_ 这才是真正的音乐[笑哭],2025-06-08 09:00:00,1,2,,广西,否,https://i2.hdslb.com/bfs/face/d4794ad0917de2a6f09fc9fe41c85bba64c94fd1.jpg
31,263983622449,265025169088,1048038742,鲤子酱_,5,保密,呵呵，豪赤[doge_金箍],2025-06-08 09:31:38,0,0,,广西,是,https://i1.hdslb.com/bfs/face/7e72c58637ff26df68fb30939de078d2bbbfcdbe.jpg
32,0,263978521457,400913488,B站神援兵,5,保密,@老飞宇66,2025-06-08 07:52:41,0,1,,河南,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
33,0,265013801328,40656206,肉红的小蘑菇,6,男,[委屈],2025-06-08 07:05:39,0,1,,浙江,是,https://i2.hdslb.com/bfs/face/e9d3a04746879029f1cf6918ba4cb9f57d0fbaa9.jpg
34,0,263973133601,353398560,阿千今天画画没,5,男,@星零00635 @鸽-鸟淇 @长条西瓜 @tonk-peh @King--Wing @HeKl8651 @GODHeaveN1 @樂意代牢 @BAECODOFG @王狗蛋吃了吗,2025-06-08 06:36:25,3,3,我的灵魂是个哑巴,北京,是,https://i0.hdslb.com/bfs/face/d4dab95cf109a2fb525da7d9fdf976e67498f968.jpg
35,263973133601,263973209281,353398560,阿千今天画画没,5,男,@废茶千叶 @陆马滑稽小生 @Hecadium @网友乌米铃 @毛里求斯咕鸽 @锐笔_ @猫小玖xwx @geniuslink @咩咩橙橙橙,2025-06-08 06:36:43,0,1,我的灵魂是个哑巴,北京,是,https://i0.hdslb.com/bfs/face/d4dab95cf109a2fb525da7d9fdf976e67498f968.jpg
36,263973133601,265013166192,505384232,King--Wing,5,女,[夜奏未终动态表情包_浇黄瓜][夜奏未终动态表情包_浇黄瓜],2025-06-08 06:56:47,0,1,如果遮蔽道路的黑暗没有尽头，就用灯火点亮星辰。,山东,否,https://i2.hdslb.com/bfs/face/b8c2c0c2658355a50000bf97e4c7849f16d13f1f.webp
37,263973133601,265625688144,3461565110028600,一只野生的yj,5,保密,无敌召唤师,2025-06-14 16:15:46,0,0,ᐷᑒᐈᐜᑱ   ᑒᐁᘜᑱ,北京,是,https://i0.hdslb.com/bfs/face/3d98db5e860d62712661ab9c4c7f31ca99f07c25.jpg
38,0,264998005072,1822870228,S_tick,4,男,@youadog,2025-06-08 04:01:20,1,1,,浙江,是,https://i1.hdslb.com/bfs/face/8dcdd29ed30597f46edd980aacfc1bec48baa3db.jpg
39,264998005072,265019182512,197415721,youadog,6,男,[给心心],2025-06-08 08:17:21,0,0,wdnmd,浙江,否,https://i1.hdslb.com/bfs/face/014841c9167c64cc06ef4a10ab941077eb5d7c10.jpg
40,0,264985779712,29422038,朝泥族吉拔猫,6,男,@年华晃晃遗憾长,2025-06-08 01:32:07,0,0,(◎｀・ω・´)人(´・ω・｀*),山东,否,http://i0.hdslb.com/bfs/face/6db2ce5f31a3d55d9835540db7faffeaacc58eee.jpg
41,0,264972007872,85827002,唯与喵,5,保密,@小白-plus @X小仙X小仙 妈的这个调音真是神了,2025-06-07 18:03:51,0,2,,广东,否,http://i2.hdslb.com/bfs/face/06bc87c1651bcf114b85943ae6cff1ad1387f589.jpg
42,0,263925610257,399854566,乔一清_,5,保密,听哭了[大哭],2025-06-07 15:44:54,0,1,平平淡淡才是真,山东,否,https://i1.hdslb.com/bfs/face/5b1f70deade644c73769ed02691df7487536258b.jpg
43,0,264958387296,1584570801,只配当赛博臣子,5,保密,@琞弢琤竔玽砼靘猋眚瑛,2025-06-07 14:56:51,0,1,初中生，小学生不吃皮带都不老实，一查实名资料53岁,四川,否,https://i0.hdslb.com/bfs/face/8af2cc15855bafbe58e6ac6e036ed722b5749e4f.jpg
44,0,264931820704,3493081846384747,土豆尼丶,5,保密,新的收藏夹《哈基米阴乐》,2025-06-07 10:18:50,0,1,,广西,否,https://i1.hdslb.com/bfs/face/0e1fcb0bc65181d9433f0a23230cead1d193e24d.jpg
45,0,264923662128,298283826,止岇先生,6,保密,@老飞宇66,2025-06-07 08:46:30,0,1,,浙江,否,https://i0.hdslb.com/bfs/face/4e836f6b1602fcf0284b3f13dbf69bb6feacbdc0.jpg
46,0,264916929088,522334133,二乃与我同行,6,男,@虎纹章鱼,2025-06-07 07:15:40,0,1,"When flowers never fade, when letters never arrive
当花朵永不凋谢，当信件永不到达",湖北,是,https://i2.hdslb.com/bfs/face/418f66b5b100db6ee3f9c932821985b8d15061d7.jpg
47,0,263880319457,16583783,麋颯颯,6,男,@老飞宇66,2025-06-07 07:11:20,0,1,,福建,是,https://i2.hdslb.com/bfs/face/afa3473d857a7be663690a827308cca9374177b3.webp
48,0,264905417584,182820114,莫布莫布,6,男,[A-SOUL 绽放收藏集_笑晕了],2025-06-07 04:55:50,0,0,与你再次连结的物语 能否唤醒沉睡的记忆,广西,否,https://i0.hdslb.com/bfs/face/8d4d9f5fd56ee9d701078b4ce5f50e703c2dfdd7.jpg
49,0,263863725057,14469754,stukishika,6,女,up能发个下载渠道吗,2025-06-07 03:56:25,2,0,,福建,是,https://i1.hdslb.com/bfs/face/1698ae9ef650ef605d6c73ae9c69d518058a9fc5.jpg
50,263863725057,263863734897,14469754,stukishika,6,女,[Mygo表情包_让我看看],2025-06-07 03:56:45,0,0,,福建,是,https://i1.hdslb.com/bfs/face/1698ae9ef650ef605d6c73ae9c69d518058a9fc5.jpg
51,263863725057,263873973841,356273283,星光影影,6,保密,复制链接，微信欣享工具箱，就可以下载音频了,2025-06-07 05:46:06,0,0,摸鱼,湖北,否,https://i0.hdslb.com/bfs/face/dc9d1481399b590a76a24f44e75c95aba792d369.jpg
52,0,263849703617,294190255,宇智波神月,6,保密,谁知道“哈基米”出来那一刻的救赎感[大哭],2025-06-07 00:46:06,0,1,该账号封禁中！,河南,否,https://i1.hdslb.com/bfs/face/321bcf70c6e3bfaa1a33a6053bdc21c2a4ae9acd.jpg
53,0,264871103968,3546392039524424,Drizzle_726,4,保密,@老飞宇66,2025-06-06 17:17:06,0,1,,四川,是,https://i2.hdslb.com/bfs/face/d1cfe667ad34744cf0f1f3121b3cc1fc0509e44d.jpg
54,0,264866631792,1291566708,暮时尘,5,保密,@尼塔特拉托斯 @权昵256,2025-06-06 16:14:30,0,1,风再大也停了,山西,是,https://i0.hdslb.com/bfs/face/d6535a6f32f94227c9e842b209cc3c62f52c2390.jpg
55,0,263820529857,315389980,祥照oひo,6,男,up离人类太近了，歌词太有逻辑了,2025-06-06 14:11:07,0,1,新个性签名,河南,否,https://i1.hdslb.com/bfs/face/fe02e25c9559442a4a89b800629fc9006b0a9d19.jpg
56,0,264849222608,620103449,我真的不是小黑孑,5,保密,@杨扬炀钖旸,2025-06-06 13:13:28,0,1,,湖南,否,https://i2.hdslb.com/bfs/face/29411a6c3d857a8fff324414c911d6fe9d92d023.jpg
57,0,263801824065,1337325662,糖婷诺,5,保密,@咸菜miku,2025-06-06 10:56:19,0,1,,河南,否,https://i2.hdslb.com/bfs/face/718d03cd55eb9b2d9d43880447e7c642c225e6bc.jpg
58,0,263784931345,672911566,观望over,5,保密,想听《白日》,2025-06-06 07:25:40,0,1,,广东,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
59,0,263769141489,187840354,想要开心r,6,男,我以为这首歌很冷门，居然还哈基米化了@紫薯方块,2025-06-06 03:58:03,5,7,,陕西,否,https://i1.hdslb.com/bfs/face/ab90e030b99403c1853dda3980a9e41dbe8c85cc.jpg
60,263769141489,264830393472,324891630,zambitious,6,保密,b站200w播放呢[颂乐人偶_眯眼笑],2025-06-06 10:04:04,0,2,,上海,否,http://i0.hdslb.com/bfs/face/cd35cac2cecaeea4e3f8819cd0cb909552d1266d.jpg
61,263769141489,263840452705,527556781,饭团团饭团饭,5,保密,以前也火过好一阵子,2025-06-06 19:02:11,0,1,,江苏,否,https://i1.hdslb.com/bfs/face/26fc200f4b287bc10a390c8cbacb46b6369be3b4.jpg
62,263769141489,263863511633,14469754,stukishika,6,女,这首现在没热度而已，当初出的时候大街小巷都放翻唱版,2025-06-07 03:54:42,0,0,,福建,是,https://i1.hdslb.com/bfs/face/1698ae9ef650ef605d6c73ae9c69d518058a9fc5.jpg
63,263769141489,264950650736,3546728355597215,遂愿o-o,3,保密,18年抖音爆火,2025-06-07 13:36:50,0,0,我知道我在做什么,天津,否,https://i2.hdslb.com/bfs/face/b9e1a19e13fd97eabbb230dfdd53512a99a089f2.jpg
64,263769141489,264102060993,482037258,櫻庭和歌,6,男,爆火过,2025-06-09 13:38:57,0,0,,北京,否,https://i0.hdslb.com/bfs/face/f71417656c6fd80a558896361bf8f237fc17d062.jpg
65,0,263741957393,418116457,金坷垃是信仰,5,男,@aporui @冀如愿 @_篝火者,2025-06-05 16:42:57,0,1,这个人很 拽 ，什么都没留下。,黑龙江,否,https://i1.hdslb.com/bfs/face/fc1673d1b80c04e25ca03148c75b5b9a4ce32c6a.jpg
66,0,264713341984,3493104294299821,饼哥永远爱你,4,男,@老飞宇66 这个可以,2025-06-05 04:21:02,0,2,,湖北,是,https://i1.hdslb.com/bfs/face/ef0123278f8f7ebe406fb1cab01b6250eac47c18.jpg
67,0,263668747313,34481368,余音Yoin,6,男,再溜一遍,2025-06-05 00:33:29,0,1,life is beautiful,广西,是,https://i1.hdslb.com/bfs/face/a79643d9877821d117e3b472e020f07c3de42c62.jpg
68,0,264688309424,350512630,阿阿閒閒閒閒,5,保密,@Yuuka123 @海归小爱音 @肆拾zeta @董屹夕 @槿_1357,2025-06-04 17:34:29,1,3,,广东,是,https://i1.hdslb.com/bfs/face/16904a0fe6f361e3513f86f41a8cc61871246be1.jpg
69,264688309424,264774343312,1650075420,槿_1357,6,保密,听哭,2025-06-05 16:50:14,0,0,11111,上海,否,https://i0.hdslb.com/bfs/face/b5de7fc42b1ad2e3438ac98f4e2c0c1843469923.jpg
70,0,264688306448,350512630,阿阿閒閒閒閒,5,保密,@老飞宇66,2025-06-04 17:34:20,0,1,,广东,是,https://i1.hdslb.com/bfs/face/16904a0fe6f361e3513f86f41a8cc61871246be1.jpg
71,0,263656178705,386439458,式微dm,6,保密,这首歌好久没听了，有点怀念那段糟糕的时间了,2025-06-04 16:41:43,0,1,,四川,否,http://i2.hdslb.com/bfs/face/225dda6fbde23967ab486ce9c357a8f59b8d787e.jpg
72,0,263653736161,167878773,时羽星尘,5,保密,@老飞宇66,2025-06-04 16:06:26,0,1,,云南,否,https://i0.hdslb.com/bfs/face/c4e1972e8999c6e8b61933f24f5d937faff2598c.jpg
73,0,263641312129,356379783,舒舒服服明明白白,6,男,@健康若叶睦  @麻凪 @涪秋 @纟非忄尤 @未花公主 @干丁人 @伝_official @曼巴友希那,2025-06-04 13:45:16,0,3,『我不曾入睡，只是在梦中通宵了整个夜晚』,陕西,否,https://i0.hdslb.com/bfs/face/d3319fa184e9cae7d385c8e064d323e511194341.jpg
74,0,264667802496,475698220,想要日本美少女吗,6,保密,@泠泽涯,2025-06-04 13:19:36,0,1,该帐号封禁中,广东,否,https://i1.hdslb.com/bfs/face/283ebb97b885b28475cec3d2820206d59ee5349d.webp
75,0,264656607056,400548420,Feseis,5,男,@老飞宇66,2025-06-04 11:11:09,0,1,,福建,否,https://i0.hdslb.com/bfs/face/be5a196ac1ac3f7c8e557c057198b1707d1f298e.jpg
76,0,264642158784,496634435,穗满梨萤,5,保密,@月赤攻本 @无心晨之殇 @梦开始和结束的世界 @飞笔似惊鸿 @泠月Donata @懿筆江風 @爱莉今天吃什么 @想娶棗伊吕波的sensei @一只学生T-T,2025-06-04 08:02:38,1,3,偶尔,广东,是,https://i2.hdslb.com/bfs/face/2923141b1e5ea92f35609160b1b1a9fc686204c9.webp
77,264642158784,263633072753,648995889,泠月Donata,5,保密,豪庭,2025-06-04 12:08:52,0,0,大抵是活着的,广东,否,https://i0.hdslb.com/bfs/face/b558787a0090345177b1e73618ce0cfd18a0f1f2.jpg
78,0,264639297280,426342921,雾蓝_欧气十足plus版,6,女,@出门见喜么么,2025-06-04 07:10:52,1,2,春色然然，如涉千山,广东,是,https://i0.hdslb.com/bfs/face/bfb96742f425fe7837805eb631c915cc0feb8161.jpg
79,264639297280,263663698641,289507069,出门见喜么么,6,女,wc好听,2025-06-04 21:12:56,0,0,自家狗子太妖娆，怎么办？,广东,是,https://i1.hdslb.com/bfs/face/d496b04011e02ba3b55ba5c2d13565971638a4ec.jpg
80,0,263604961633,356359952,dream少年123,6,男,好听,2025-06-04 05:21:58,0,1,,河南,否,https://i2.hdslb.com/bfs/face/958b5c3869fb04f35c80bc38283226ac7c3e756b.jpg
81,0,264599050352,57870714,世界末端的时光流沙,6,男,如果你一直只做炒饭，那你就会登峰造极,2025-06-03 16:27:18,0,1,可是您并不缺我,四川,否,https://i0.hdslb.com/bfs/face/3cfefad5b12b21af20d1ca15dd2aeb19485603da.jpg
82,0,263571226017,229582486,阔耐小白酱哦,6,女,好听好听好听我设我设设设[Mygo表情包_Love],2025-06-03 16:11:52,0,1,这个人帅到上天，什么都没有写◟(.öˬö.)◞,山东,否,https://i1.hdslb.com/bfs/face/8ffa3521a568d28aa77bbd9ac70e1963eddf33f2.jpg
83,0,263545904497,452295998,夜雪如尘,6,男,已加入哈基米超精选[热],2025-06-03 11:31:54,0,3,爱看萌宠区，也爱听哈基米,广东,是,https://i2.hdslb.com/bfs/face/10046c20c2fb23ebb67c695835e646c3c9a52fdb.jpg
84,0,263531516721,23918565,还需要活性氧,6,保密,@Hide_on-peanut @SunDAY7安某 @卿墨Cherish @杞木--,2025-06-03 08:29:37,0,1,入站时间2016-02-16 11:49:04,北京,否,https://i0.hdslb.com/bfs/face/0abf1b09f003b747f38620a7379edd331fc53e00.jpg
85,0,264533840112,1453523342,郡十二,5,保密,@老飞宇66 @呆呆虫27_哈吉鹅石漆,2025-06-03 02:53:52,0,1,主打一个抽象,安徽,否,https://i2.hdslb.com/bfs/face/611e381dbbc1a064108645cd982d3f7ef25e517d.jpg
86,0,263479978641,399810068,残年朽歌,5,保密,这歌发网易云了吗？很喜欢,2025-06-02 14:56:02,1,3,"烛龙游于时
斩龙嚼肉寻真由
破尽时间愁",湖北,否,https://i2.hdslb.com/bfs/face/779757428b0792c5077a1edbdd906f825fd31343.jpg
87,263479978641,264506742800,409670025,喵内特洛夫斯基,6,保密,没有发,2025-06-02 15:24:50,0,0,叫我喵基米也是可以的，关注喵内谢谢喵！(=￣ω￣=),广东,否,https://i0.hdslb.com/bfs/face/33ac7bd4b9258f383e852000af90309844fadd57.jpg
88,0,263451417521,650004179,溱羽墨,5,保密,@赤黎也要吃梨 @赤黎不吃梨,2025-06-02 09:45:47,0,1,ⓘ该账号封禁中,安徽,否,https://i2.hdslb.com/bfs/face/6e7e87674cd0c33122559eb2dd3b0e2768ce1a6e.jpg
89,0,264443789824,1165658930,eee蕾娜,5,保密,@老飞宇66 这里有你一穿三集锦[脱单doge],2025-06-02 03:50:19,0,2,,浙江,否,https://i2.hdslb.com/bfs/face/6da2d4a1e3a3134cd4b1eac87bb1bd8ffe6627a5.jpg
90,0,264436919616,1565814402,rap0096,5,保密,豪庭,2025-06-02 02:31:40,0,1,,吉林,否,https://i0.hdslb.com/bfs/face/188a7ee964a8da217408b761b87127f97ddc6ff7.jpg
91,0,263414646385,390312293,夏夜的流雲,5,男,歌凉了，不是up主凉了,2025-06-02 02:29:11,0,1,该用户使用中～,江苏,否,https://i2.hdslb.com/bfs/face/cf1a88f8361db34de6c03aa573ec434f62e9434b.jpg
92,0,263397773873,396600585,K-Y-lin,5,男,前几个月好像见过你，在几月份的必听哈基米收录里？看见你在吐槽为什么自己没上榜[笑哭]现在应该能上5月榜了,2025-06-01 18:28:44,0,1,溜大了,云南,否,https://i0.hdslb.com/bfs/face/41b4779e044497adc53d998578ee87ee5e4c1b0e.jpg
93,0,263395370945,81061181,而已而已__,6,男,高中晚自习的时候偷偷带耳机听歌，每次听到这首原曲的时候都会莫名停下笔认真听完再继续做题,2025-06-01 17:35:02,0,1,看牛魔看，有眼睛先看看自己的人生吧,湖北,是,https://i2.hdslb.com/bfs/face/db733e6f8f263362324370bf6be33cfcf221f3e9.jpg
94,0,264400335488,440819915,西西的dog,5,男,@老飞宇66 @老飞宇66 @老飞宇66 快快快快快来飞宇哥,2025-06-01 14:23:04,0,1,总有一天会变成自己讨厌的madao吧,重庆,否,https://i2.hdslb.com/bfs/face/6e35aa14ecbc08283af13322dc63ea0600c04d77.webp
95,0,263378213009,517598073,诺宸睡不着,6,男,[良辰共此曲动态表情包_比心],2025-06-01 14:16:34,0,1,,广东,否,https://i0.hdslb.com/bfs/face/3d47e4bf86c1ffac63ca3b7acf1e47623970d037.webp
96,0,264376762992,484843130,深山66哒,5,保密,@Panpano_O @百是可樂 @Dr_偶尔欧欧 @Fan_Tsai @AtMidnights,2025-06-01 10:19:33,0,1,,江西,否,https://i2.hdslb.com/bfs/face/c953bf5bb7dd932257b5439a195bc401eb3c3281.jpg
97,0,263319833105,3546603153525591,兜兜梅果moku,3,保密,豪庭！[给心心][给心心][给心心],2025-06-01 03:12:32,0,1,,湖北,是,https://i0.hdslb.com/bfs/face/c09d7c756c1e66089c8f5867e4c3528bed5bd881.jpg
98,0,263311010849,22463086,与彤写冬漫漫,6,男,@同森听雪绵绵,2025-06-01 01:18:25,0,2,笑到最后才算赢。,安徽,是,https://i1.hdslb.com/bfs/face/5f04ea92c2ea58822c9611ab8ff88b058186462a.jpg
99,0,263295089937,471435058,却是无力,5,保密,豪庭的很呐,2025-05-31 17:04:36,0,1,,广东,否,https://i1.hdslb.com/bfs/face/81302385433c4a74ef7f701b64de12e79cd1b092.jpg
100,0,264297384720,1974408122,毛豆不烂,5,保密,毫停,2025-05-31 13:52:01,0,1,,江西,否,https://i2.hdslb.com/bfs/face/1496caccaea826e53d1562e6b3d839cc9b5182f2.jpg
101,0,264291491376,1974742203,Kouice_Angel,5,保密,不愿打破6666[笑哭],2025-05-31 12:52:34,1,2,,江西,否,https://i0.hdslb.com/bfs/face/a55ccb6f46689718348b324682376e1795d8ca07.jpg
102,264291491376,263292899089,513310194,蜗是一个独行侠,5,男,老收藏66,2025-05-31 16:30:38,0,0,,山东,是,https://i0.hdslb.com/bfs/face/0ddd79416401fe091cad3ae6b9f4eeccfd81f678.jpg
103,0,263268179553,3546838443493564,醇税荆泠,2,保密,打算收藏100首哈基米歌11/100,2025-05-31 12:00:34,1,3,,广东,否,https://i1.hdslb.com/bfs/face/44076519379caed146a43cbd4abc48267cdad153.jpg
104,263268179553,263304747665,375765456,锦郑蒽棍母贝利亚大玉,5,保密,撞车了[笑哭][笑哭],2025-05-31 22:52:38,0,0,胖宝宝胖宝宝胖宝宝哈基米哈基米哈基米啊啊啊啊你是一只超可爱的说的道理啊啊啊啊,山东,否,https://i0.hdslb.com/bfs/face/bb1a19ddd74c6361862d8564992aa0c3f8efee6d.jpg
105,0,264279142448,493207332,dereytd,5,男,@R4nsS,2025-05-31 10:40:37,0,1,ⓘ该账号封禁中,浙江,否,https://i0.hdslb.com/bfs/face/e8db4fcc2942e967cb9f7e2350bb52d7041ad98c.jpg
106,0,264278778704,702048119,芜淽,5,保密,将军，真乃似人也！,2025-05-31 10:37:01,0,1,"该帐号封禁中
这你也信？",河北,否,https://i2.hdslb.com/bfs/face/a6c581f20e9edd3a4813bb4cbcc6e5dd930ea7a0.webp
107,0,263244920209,249165887,丹下兮,6,男,神作,2025-05-31 07:22:16,0,1,咕。前千千岁攻略组组员。致敬伟大前组长青柳如烟,广西,否,https://i2.hdslb.com/bfs/face/0fc2b80f810a48d1517e56ac50ea126b2571e186.jpg
108,0,264259180288,629325700,尕尕乱杀,5,男,当务之急,2025-05-31 06:34:49,0,2,不喜勿喷,湖北,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
