序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
14,0,265249242416,477315047,夏专第一砷氰,6,男,@小猩猩-official 自己哼过,2025-06-10 16:27:41,0,0,别吵别吵别吵，大家一样烂,甘肃,是,https://i2.hdslb.com/bfs/face/378d1828292cdc3e6d60b20b320f0941e72a5dcb.jpg
15,0,265203221088,268515412,南宫墨筠,6,保密,@神木律喵 @樱庭叶月,2025-06-10 07:19:28,0,1,粉丝群：712127976,北京,否,https://i1.hdslb.com/bfs/face/79ce26a4d466c94a002994d73383ae24f74a6ee5.jpg
16,0,265157990192,12750421,一个无辜的地瓜,6,男,@粽子zzww,2025-06-09 16:02:04,1,0,"流水下滩非有意,白云出岫本无心",澳大利亚,是,https://i1.hdslb.com/bfs/face/2fb257a5fcecd915126089cc6ce8e1b5d7f13c3e.jpg
17,265157990192,264179818305,3546784762694381,粽子zzww,3,保密,byd一天天都听什么呢,2025-06-10 11:47:17,0,0,,澳大利亚,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
18,0,265154453552,454334037,逆旅过行人,5,保密,@空条左轮 @摩娑大地 @镜中梦a @无也无,2025-06-09 15:21:53,0,0,君埋泉下泥销骨，我寄人间雪满头。,广东,否,https://i0.hdslb.com/bfs/face/227663fdbca2f6d69b6f998cdb2e40b221591114.jpg
19,0,265147051312,38322116,冲拳素世世,6,保密,@-你的记忆-@_65-@打开天窗说亮话ba@阳间之神黑土大王@大锅吗,2025-06-09 14:06:58,1,1,什么都会玩 什么都不精,广东,否,https://i2.hdslb.com/bfs/face/ef12cea3244e0a93ef87f45797fefb8831a9e08f.jpg
20,265147051312,265150094704,438359724,打开天窗说亮话ba,5,保密,你赢了,2025-06-09 14:37:04,0,0,当你微笑时，我也只能投降.,四川,是,https://i0.hdslb.com/bfs/face/9f65a590ff73e4a6416c246403a892f61e9b82aa.jpg
21,0,264082253201,7459594,杨富贵吗,6,男,还是哈基冬好听[大哭][大哭][大哭],2025-06-09 10:11:11,2,3,想做普通人的普通人,北京,是,https://i1.hdslb.com/bfs/face/4f97c24094a6ed18b639ee246be8baa0da8a14dc.jpg
22,264082253201,265127597696,392537075,公生憧憬者,6,男,大伙都喜欢冬么，但是其实我自己更喜欢这首[Mygo表情包_探头],2025-06-09 10:50:55,0,5,小作坊制冰，听二次元音乐和古典乐，也会做一些感觉合适的纯净流和流行乐,辽宁,是,https://i2.hdslb.com/bfs/face/9bcf857b23ea93071d740fdf05642084634601e6.jpg
23,265127597696,264105333121,442545360,东京企鹅王,5,保密,回复 @公生憧憬者 :我也喜欢一步之遥说是，一是一步之遥的悲怆感，二是《闻香识女人》的动人情节总会随着一步之遥抒情的音乐出现在我脑海。,2025-06-09 14:10:58,0,2,这个人追番肝死了，什么都没有写呢╮(╯▽╰)╭,江苏,否,https://i0.hdslb.com/bfs/face/a415598e784a6bba0c2a458c5cdea8ff498ef209.webp
24,0,264065083409,349124269,FuNNy果果,5,男,这不火起来我真的要吸你小揪揪了[Mygo表情包_生气][Mygo表情包_生气][Mygo表情包_生气],2025-06-09 06:20:50,0,2,鼻屎拌饭加个蛋,广东,否,https://i1.hdslb.com/bfs/face/cb593d9933f79a05ea3ce046bbbe7d49cbbab75f.jpg
25,0,264063004177,472858250,Corbcas,6,男,我请问完整的冬呢,2025-06-09 05:49:35,0,0,,日本,是,https://i2.hdslb.com/bfs/face/c83f9e403005d0d73c329dec9eb2cc6c09bdbada.jpg
26,0,265100616192,51430142,嗦不出发的夜雨,6,男,@阳经理- 溜大了,2025-06-09 05:09:14,0,0,嗦不出发,福建,否,https://i2.hdslb.com/bfs/face/556258805989fefae6dcc873387613e4ae04854f.jpg
27,0,265020422832,474041512,迟秋寒,5,男,感觉会火,2025-06-08 08:32:32,0,0,是的我很神秘，我还会算命✔️,福建,否,https://i1.hdslb.com/bfs/face/5fd59f8b999c4eb410ae83c34de6176321257b44.jpg
28,0,264925982208,305511126,耳机绝对不能摘,6,保密,太好听了[Mygo表情包_Love],2025-06-07 09:16:57,0,1,,湖南,否,https://i0.hdslb.com/bfs/face/82f063c9dd62a6e1fa8fdcefcfa9afc83ecb4e8e.jpg
29,0,264892864304,285237226,鲤鱼倒立,6,保密,已传微信视频号，搜：来源：哔哩哔哩UP：公生憧憬者【电影闻哈识基米经典音乐《一步之咪》】,2025-06-07 02:38:27,0,0,ⓘ该账号封禁中,浙江,否,https://i1.hdslb.com/bfs/face/c3c429cdf33f2078f4f87ec4d8d4726f685ffcba.jpg
30,0,264876328992,570326223,参议院_䄉,5,男,"《一步之咪》作词作曲：公生憧憬者
前言：“哈基米？”
“你哈牛魔啊我 阿米诺斯！”

1
哈米基哈基米（叮咚）
米基哈米哈基（叮咚）
哈基米哦那得路多阿-嘎洗（叮咚）
哈、呀哈基米（叮咚）
曼波>哦嘛吉利>（叮咚）
阿西嘎哈那得路多哈雅酷哪路（叮咚）
哈米基哈基米（叮咚）
一段段带段一（叮咚）
叮咚叮楼上的下来大-狗叫'（叮咚）
胖胖宝宝哎呦喂喂好可、爱哈基米
哈米基哈基（叮咚哈基），米基哈基米（咚咚咚咚）

2（咚_咚、咚、咚.）
哦嘛吉利曼-波-（难带路多~难带路多哈~）
咋不也大曼-波-（啊西噶椰果奶龙哈~）
哈牛魔曼波（哈-
>天天在哪>哈基米（基——
哈牛魔哈米-诺-斯（-米——诺-）
哦嘛吉利曼-波-（难带路多哈'-）
咋不也大曼-波-（啊 西 噶 哈 雅 酷 哪 路 哈'≈）
哈牛魔曼波（哈基米哦
哼呵哈嘿嘿我（那-带-
哈牛魔曼波（路-多-）

3
［猴哥跳棍入场］离离原上咪
一岁一咪咪（夺诶～）
野火哈基春风吹又哈基米基
哈基米-、恐龙抗狼-啊
原上咪春风吹又咪'
野火哈恐龙哈基米
［紫薇］啊、我去丫丫、我去装装
［猴哥］这才几点啊恐龙抗、
狼'我抗我再睡一会妈妈酱——
野火哈基春风吹又咪'
（哈基米哈基）哈基、（米基哈基米）哈米

4（咚_咚、咚、咚.）
哦嘛吉利曼-波-（哈 哈 基 米 哦-）
咋不也大曼-波-（囊 囊 带 路 多-）
哈牛魔曼波（啊西
天天哈基曼波（啊西噶雅-
曼波哦嘛米-诺-（酷-哪-路-）
哦嘛吉利曼-波-（哈 哈 基 米 哦-）
咋不也大曼-波-（囊 囊 带 路 多-）
哈牛魔曼波（哈呀
哼呵哈嘿嘿我（哈米基哈——
哈牛魔曼-波-（基——米——）",2025-06-06 19:28:32,0,5,秉性不可变，情绪很随意，人的欲求应该侧重稳健的情感。过程为了目的，但是目的之上还是过程而已。,江苏,是,https://i0.hdslb.com/bfs/face/04d718bd2a8eb184438bc8b4a209fe5d58ae65aa.jpg
31,0,263838083761,40193275,梦想天KONG分外蓝,6,男,我去大工啊，邻居，握握手握握手,2025-06-06 17:54:23,0,0,燃烧自己。,辽宁,是,https://i1.hdslb.com/bfs/face/165d2c43b01eec01cfa5c70a0c8bde9238d3ea61.jpg
32,0,264872725040,114538446,知晓天空之蓝丶,6,保密,密码的猴哥这似人进场真无敌了,2025-06-06 17:46:30,0,1,Null,安徽,否,https://i0.hdslb.com/bfs/face/5650bede5e8c62d292840578b2e9d235f93f6636.jpg
33,0,264828264992,512552213,无言laugh,5,男,@Bedivere_violet,2025-06-06 09:39:56,1,0,,江苏,否,https://i2.hdslb.com/bfs/face/0e0764356d838145d3d040545d5995fc66fb5362.jpg
34,264828264992,263827580689,422346692,Bedivere_violet,5,男,？开口脆,2025-06-06 15:23:38,0,0,不可结缘，徒增寂寞,江苏,否,https://i2.hdslb.com/bfs/face/4519647a413336b2444a0d62fb6ad0eb8631d4ea.jpg
35,0,263699583585,159317191,有空就要多学习,5,保密,00：45,2025-06-05 08:21:31,0,0,,广东,否,https://i1.hdslb.com/bfs/face/11021f8bf0eda77a321edd6c14970204ec04fc8a.jpg
36,0,263698671873,569868086,孤独极具可食用性,5,保密,质量相当之高，总是能想起来然后回来听几遍,2025-06-05 08:04:57,0,0,,陕西,否,https://i2.hdslb.com/bfs/face/3f0c7642eb4b84c56747a749f9461af825799d2d.jpg
37,0,264696473744,504282206,阴暗哥布林大宝,5,男,@二月杏花_ @我真不是伊利斯 @视野之间 @加百列可爱捏 @wuu五鱼yuu @不玩GINKA害的 @半糖小子西泽尔 @张猫zhangmao @抛瓦-power @与鸢尾共伴的Oct,2025-06-04 23:45:38,3,5,天上会不会掉下来个富婆给我买牢渡皮肤（憋笑）,江苏,是,https://i2.hdslb.com/bfs/face/9ec560900275415b558b5f3c17b35818f2d98b23.jpg
38,264696473744,264698397264,493996645,加百列可爱捏,4,保密,咕咕嘎嘎,2025-06-05 00:31:20,0,1,,贵州,否,https://i1.hdslb.com/bfs/face/5067a039145393c37e9a96eaa6bed6764a1b8cfe.jpg
39,264696473744,264706659216,1600856845,不玩GINKA害的,5,保密,[奶龙动态表情_无语][奶龙动态表情_无语][奶龙动态表情_无语][奶龙动态表情_无语][奶龙动态表情_无语][奶龙动态表情_无语],2025-06-05 02:54:18,0,1,这个人很懒，压根没写签名,浙江,否,https://i1.hdslb.com/bfs/face/9a6f1a51274e955dc276a5b1ec37f9bdf4013773.jpg
40,264696473744,263718580593,3536994305050666,半糖小子西泽尔,2,保密,可爱,2025-06-05 12:11:30,0,1,,广西,否,https://i1.hdslb.com/bfs/face/6858bf77609fe9dbdbf17d8c897334f7b7418b86.jpg
41,0,263649845185,521896190,aaaaaaaa我昵称呢,3,男,太豪庭了，第一句出来就溜大了，直接投币[大哭],2025-06-04 15:16:32,0,2,            ,上海,否,https://i2.hdslb.com/bfs/face/c856fa10975157aab892cdcb86961cc41b1940d5.jpg
42,0,263616846081,1939883298,非常随便的猫,5,男,up可以来一首《哈基颂》吗 ？,2025-06-04 08:45:26,0,0,,江西,否,https://i0.hdslb.com/bfs/face/cda8c773cc0f2920606d899143b8f456af0be5dd.jpg
43,0,264631858256,29085729,延清无,6,保密,这总不会有神人能翻唱了吧,2025-06-04 05:11:00,0,0,,四川,是,https://i0.hdslb.com/bfs/face/f5789ab0db5ca1bd78351fad4b6a9047e76b3505.jpg
44,0,263603079617,351347491,凭栏听风雨乯,5,保密,太棒了，就是感觉复调用重音“哈”似乎有点奇怪[doge],2025-06-04 04:58:21,0,1,非洲人，虽然有时候也能偷渡去欧洲,浙江,是,https://i1.hdslb.com/bfs/face/8ff7ea100139c6ca4fb7cfc66e5db46e6b1aecce.jpg
45,0,264603336368,19112704,MoKha-,6,男,这才是沟槽的音乐！,2025-06-03 17:45:43,0,0,Zzz,广西,否,http://i1.hdslb.com/bfs/face/049d2c9478a620904f57e19be741641e4c6eac22.jpg
46,0,264600411456,30727834,JournalistFAST,6,保密,神人，我将向你支付看这个视频的费用,2025-06-03 16:47:22,0,0,我有一个大胆的想法不知当不当讲,北京,否,https://i1.hdslb.com/bfs/face/02b815a7e422baf481802d76736bc264f3bbc37b.jpg
47,0,263570906129,1486019081,橙凤,2,保密,@麦钩海玲 🍷,2025-06-03 16:06:24,0,0,今天几号？,湖北,否,https://i2.hdslb.com/bfs/face/e3b6d196e5b84f54aff0a76175ab0ea1a9bfd1f2.jpg
48,0,264597069152,4254101,一曲琴音绕青颜,6,男,@我要吃肉魂淡 素材来啦[doge],2025-06-03 16:02:00,0,0,让世界  感受痛楚,辽宁,否,https://i2.hdslb.com/bfs/face/bd9748cccc340b2b56f5a27b4fe323d894a4b55e.jpg
49,0,263569097105,173382894,有马夕柞,6,男,哥，那个一步之遥能不能发个微信视频号，我想当电话铃声,2025-06-03 15:46:02,0,1,Haze,广东,否,https://i0.hdslb.com/bfs/face/996f56141a8857b17d2961f26b9534e10782bf84.jpg
50,0,264586036480,1156972524,唯水东流-Ahoy,4,男,@爱久爱海丶,2025-06-03 14:04:03,0,0,"人世纵多有歧路，身怀一念独钟。
唯爱宝钟玛琳。",福建,否,https://i0.hdslb.com/bfs/face/7cb76255c7d44ba46b8dbb56fd2766b09dd404c6.jpg
51,0,263556953761,1225105164,背风群岛,3,保密,主播主播，求四季的夏三和秋三[大哭],2025-06-03 13:36:07,0,0,,江西,否,https://i0.hdslb.com/bfs/face/804cada1d8040259c014233efe8181a58ee8a330.jpg
52,0,264573811216,311770021,Charuko,6,女,哈吉米的goat,2025-06-03 11:51:51,0,1,,中国香港,是,https://i1.hdslb.com/bfs/face/fc69b4fa1b733744f51c891e729774a2b7ed939d.jpg
53,0,264561456000,1745038748,zAhugeislandz,3,保密,@叫我Masuka好了 @无法显示该用户名称 @一口闷掉春卷 @不被遗憾所困,2025-06-03 09:29:36,2,0,,广西,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
54,264561456000,263535898961,441928259,叫我Masuka好了,5,女,闻哈识基米,2025-06-03 09:35:09,0,0,U ´꓃ ` Ucp洁癖不拆不逆不无差，未经允许不可转载哦,安徽,否,https://i2.hdslb.com/bfs/face/ff8de9403d134fc84e155a2c34ed81d13a1912c5.jpg
55,264561456000,263619265889,3493080336435387,一口闷掉春卷,5,保密,一天听不知道几首了,2025-06-04 09:22:24,0,0,,广东,是,https://i0.hdslb.com/bfs/face/082fd826d398a44a8bf888483c7f78efee1c36e2.jpg
56,0,264533282896,1961928620,未曾开口倾诉,5,女,@欲寒123,2025-06-03 02:44:23,0,0,看来我的言论一针见血的扎在了某些人卑微的自尊心上,河南,是,https://i2.hdslb.com/bfs/face/6260249b9a43cd312a82101dc8d6980ea14d2353.jpg
57,0,264530323952,3546725404903501,煮饭专业户,3,保密,四基冬是你永远翻不过的一座大山😭,2025-06-03 01:54:44,0,0,爱和蓝的区别,美国,否,https://i1.hdslb.com/bfs/face/9251a6ac8078addf9bd802b6a85915dac76a948b.jpg
58,0,264514044352,25261903,Hide_on-peanut,6,女,@杞木--,2025-06-02 16:59:48,0,0,着急忙慌点进来查成分的你和厕所门口等答辩的狗好像啊,云南,否,https://i1.hdslb.com/bfs/face/e0a3936a6b4a5d7e8b456ba1c2cb4fb483048ecf.jpg
59,0,263473853985,14212193,Wuli__Yan,6,男,🤣,2025-06-02 13:50:42,0,0,,北京,是,https://i2.hdslb.com/bfs/face/a0edc5143ba0325ab225795f1fa690bb6bd55ac6.jpg
60,0,263455294593,700008251,老老实实人人,6,男,因为这个视频看完了闻香识女人，up调得太深情了,2025-06-02 10:28:51,0,5,没有个性所以没有签名,上海,是,https://i2.hdslb.com/bfs/face/544f13a5c446ab60e1c3c2e03774a24dc16c6d0f.jpg
61,0,263440183745,83704165,porphyrogenitos_,4,保密,多来点,2025-06-02 07:22:04,0,1,,陕西,否,https://i1.hdslb.com/bfs/face/000a6658ec4b5ec104e08dffac3baae80d86cb70.jpg
62,0,263437448769,392537075,公生憧憬者,6,男,投币率不够，掉到基础档了[笑哭]就差不到100个，求求大家帮忙多投点币吧谢谢了,2025-06-02 06:46:50,13,64,小作坊制冰，听二次元音乐和古典乐，也会做一些感觉合适的纯净流和流行乐,辽宁,是,https://i2.hdslb.com/bfs/face/9bcf857b23ea93071d740fdf05642084634601e6.jpg
63,263437448769,263438063457,326763,厦门歇睏制茶Hio-kun,5,保密,[笑哭]先搞搞小啾啾,2025-06-02 06:56:02,0,2,卖奶茶的。厦门市思明区故宫路80号101,福建,否,https://i0.hdslb.com/bfs/face/576a97f4c8fd653939d5559ef91f7ee496d318e7.jpg
64,263438063457,263457890257,392537075,公生憧憬者,6,男,回复 @厦门歇睏制茶Hio-kun :投币就给搞[酸了],2025-06-02 10:58:07,0,3,小作坊制冰，听二次元音乐和古典乐，也会做一些感觉合适的纯净流和流行乐,辽宁,是,https://i2.hdslb.com/bfs/face/9bcf857b23ea93071d740fdf05642084634601e6.jpg
65,263437448769,263482449713,12672394,阿非利加征服者西庇阿,6,保密,投了[汤圆]认识的几个大工的都是神人,2025-06-02 15:22:46,0,0,,重庆,否,https://i1.hdslb.com/bfs/face/06e4e98aa42c4f8836acee2b19bd32536554b138.jpg
66,263482449713,263484590785,392537075,公生憧憬者,6,男,回复 @阿非利加征服者西庇阿 :我喜欢你[Mygo表情包_Love],2025-06-02 15:46:33,0,0,小作坊制冰，听二次元音乐和古典乐，也会做一些感觉合适的纯净流和流行乐,辽宁,是,https://i2.hdslb.com/bfs/face/9bcf857b23ea93071d740fdf05642084634601e6.jpg
67,263484590785,264510938128,676961645,水宝宝填海,5,保密,回复 @公生憧憬者 :我呢[汤圆],2025-06-02 16:14:25,0,0,,河南,否,https://i2.hdslb.com/bfs/face/cc2c7c900559c95c47e5a322a30a1d12ee0f1057.jpg
68,264510938128,263489004049,392537075,公生憧憬者,6,男,回复 @水宝宝填海 :我喜欢你[给心心],2025-06-02 16:46:13,0,0,小作坊制冰，听二次元音乐和古典乐，也会做一些感觉合适的纯净流和流行乐,辽宁,是,https://i2.hdslb.com/bfs/face/9bcf857b23ea93071d740fdf05642084634601e6.jpg
69,263437448769,263502779025,43799666,苦涩的水烟中,6,保密,点了,2025-06-03 01:00:03,0,0,见人说人话，见鬼说鬼话,河南,否,https://i2.hdslb.com/bfs/face/f02affd5205e884f33fd536dbeaf2dcb7683a6b1.jpg
70,263437448769,264531074144,372388826,z-梦,6,女,已投[Mygo表情包_Love],2025-06-03 02:09:18,0,0,这个人贼懒，啥都不想写,山东,否,https://i2.hdslb.com/bfs/face/42b0a24626f543ebd444934e5539028c3b1f5bc9.jpg
71,263437448769,263531708337,630426376,电波系多惠,5,保密,投了[Mygo表情包_探头],2025-06-03 08:31:10,0,0,"这个人懒死了，怎么什么都没有写啊！
（真的什么都没写)",江苏,是,https://i1.hdslb.com/bfs/face/647105bd5a6ac9c917e23e1a71a71b2843e726ac.jpg
72,263489004049,263571848081,3546788782934582,芊草圣爱音,3,保密,回复 @公生憧憬者 :揪你小揪揪[给心心],2025-06-03 16:19:51,0,0,,广西,否,https://i2.hdslb.com/bfs/face/7534eedc6c060c739e6cc12b5e9cd66f3c319492.jpg
73,263437448769,263612606561,14485860,rain_细雨p,6,男,五蕉已投[汤圆],2025-06-04 07:35:33,0,0,一只时不时整活和练习调音的uP主，关注一下吧~,广西,否,https://i0.hdslb.com/bfs/face/a823d1962e0e93acd5d5f3aa63f86769738805b5.jpg
74,263457890257,264662575392,484553628,璨晶流星,6,保密,回复 @公生憧憬者 :投了[脱单doge],2025-06-04 12:17:50,0,1,,广东,否,https://i0.hdslb.com/bfs/face/d40b40f5f0ec502cc6113899231b14ef60bb1c5c.jpg
75,263437448769,265144909120,399554029,枪斗,5,男,来了[香奈美·追寻那道光 应援装扮_wink],2025-06-09 13:46:24,0,0,,湖北,是,https://i1.hdslb.com/bfs/face/6e1c2bdd74de581ecc4140d55e27d070f857012e.webp
76,0,264457305920,1845154635,Omn1trix,6,男,炫技,2025-06-02 06:11:00,0,0,Διόνυσος      硕鼠硕鼠，无食我黍,安徽,否,https://i0.hdslb.com/bfs/face/0d88c761cbee86a9b3d8f1e0a713072f24cbf5a7.jpg
77,0,263415933729,23639678,春江花雨落,6,女,我真受不了了哈哈哈哈哈，猴哥的隐伏声部[笑哭],2025-06-02 02:45:58,0,0,术高为师，身正为范,广东,是,https://i2.hdslb.com/bfs/face/9d24dbef354ae89d855c970dda9e9d629420ac44.jpg
78,0,263413132449,3494371257223371,bili_64011508458,4,保密,UP要不要尝试一下歌剧什么的？改编一下《茶花女》的祝酒词怎么样？感觉有点搞头。[微笑][doge_金箍],2025-06-02 02:10:34,1,3,,江西,否,https://i0.hdslb.com/bfs/face/662999d487d654348625425fd11003c9dbc875a2.jpg
79,263413132449,263535059057,326763,厦门歇睏制茶Hio-kun,5,保密,[喜欢]等两天我就搞出来了,2025-06-03 09:21:49,0,1,卖奶茶的。厦门市思明区故宫路80号101,福建,否,https://i0.hdslb.com/bfs/face/576a97f4c8fd653939d5559ef91f7ee496d318e7.jpg
80,0,264422695728,24768102,jree12138,6,保密,复调太强了,2025-06-01 20:26:11,0,0,,美国,是,http://i0.hdslb.com/bfs/face/member/noface.jpg
81,0,264413426128,91568113,元素战士,6,男,神人,2025-06-01 16:41:31,0,0,哲学家永不灭绝!,海南,是,https://i1.hdslb.com/bfs/face/e92ea00cfa060dd89b85b313df794df8b1948521.jpg
82,0,264411042848,3546909847324741,米津玄師-offical,2,保密,公生？有马公生吗,2025-06-01 16:10:52,0,0,屎袋骚粘痰～窝焖喜欢泥啊,湖南,否,https://i1.hdslb.com/bfs/face/fa43094b1f388cba0a453c8b386d7db1b34ade3e.jpg
83,0,264409072464,13957937,3707212,6,保密,@Eleven宝 @扬尘轻舞丶 @退红时雨w @未来-WLmM @阿毛没影儿,2025-06-01 15:49:12,0,0,不抽香烟,广东,是,https://i2.hdslb.com/bfs/face/fc3678e2cc244320cec5a5533d374eeeb168aea9.jpg
84,0,263371696225,104341965,作为意志和表象的蒜蓉,6,保密,@辣翅有时努努力来看久仰的闻香识基米,2025-06-01 13:08:27,1,0,你好哇,福建,否,https://i0.hdslb.com/bfs/face/807baa4e0f0291df290c50b8992ad4e162e5a36a.jpg
85,263371696225,264411807504,101035842,辣翅有时努努力,6,男,猴哥进来这段太抽象了,2025-06-01 16:20:31,0,0,(*/&omega;＼*),福建,否,https://i0.hdslb.com/bfs/face/b40cf97b55aa1c063783d2f42a36fc1d0905962f.jpg
86,0,263344280705,603082778,常温避光,5,保密,有种坐在飞机上面，突然连上了大楼WIFI的惊喜感,2025-06-01 08:00:07,0,1,「打电子麻将，出赛博老千」,广东,否,https://i2.hdslb.com/bfs/face/6a10ef20939f8b8a7211ee2634707b410ab9a009.webp
87,0,263322905873,501877767,取啥名我不道啊,5,保密,@Dr空白页 @凌波荔枝 @求钱,2025-06-01 03:46:54,0,1,,安徽,否,https://i0.hdslb.com/bfs/face/35aae768118a9b1b2d5a1088d41062a88ec833a7.jpg
88,0,263311023953,700008251,老老实实人人,6,男,完了，这个视频怕不是限流了，其他哈基米视频都刷不到这个,2025-06-01 01:19:00,0,2,没有个性所以没有签名,上海,是,https://i2.hdslb.com/bfs/face/544f13a5c446ab60e1c3c2e03774a24dc16c6d0f.jpg
89,0,263302387457,72483591,睡觉发烧友,6,保密,当shi的口味开始多元化起来，你是否会想______。[脱单doge],2025-05-31 20:42:20,0,0,,山东,否,https://i0.hdslb.com/bfs/face/def6e1e7ef0b3419861aebc4560f84fbd455b86e.jpg
90,0,263265466881,8389979,真的想不出ID了,6,男,最专业的哈基米音乐！👍,2025-05-31 11:31:10,0,0,）0（,上海,否,http://i2.hdslb.com/bfs/face/046df34a8cb7c96261e9e9690c29eea35d5a7368.jpg
91,0,264266556208,281580403,白喵捏,6,保密,神人调音,2025-05-31 08:10:29,0,1,ⓘ该账号已被永久封禁,江西,是,https://i1.hdslb.com/bfs/face/7f40cb640fa7d3fc907de87335ddd0fd4e6b9cc6.webp
92,0,263242200689,25256564,妫紫微,6,女,@法兰西诗歌剧 这有你不做的完整版,2025-05-31 06:45:59,0,2,砍口垒爱好者，不定时直播兵棋PW《太平洋战争》solo。,河北,否,https://i2.hdslb.com/bfs/face/5d24631b02d277f7a9f110af75111ae0e741a14b.jpg
93,0,263230120017,8389979,真的想不出ID了,6,男,已加入开车必听歌单，up能不能传网易云啊,2025-05-31 04:22:32,0,0,）0（,上海,否,http://i2.hdslb.com/bfs/face/046df34a8cb7c96261e9e9690c29eea35d5a7368.jpg
94,0,264244913872,524950334,席德佳的狗,6,保密,扒错一处音，0:25和1:30两处应该是71#123275#57643，而不是71#12327561753[doge],2025-05-31 03:52:26,6,79,这个人一点也不神秘，虽然还是什么也没写,北京,否,https://i2.hdslb.com/bfs/face/806467b7b702d26c505c4d885226622b5b9285ef.jpg
95,264244913872,264391807136,28732825,博van小哥哥,6,男,还真是，差了半个音,2025-06-01 12:58:32,0,14,粉丝分享群：347682774，掌机爱好者，欢迎各位喜欢掌机的朋友！不开店，用爱发电；整好活，不整烂活。,北京,是,https://i1.hdslb.com/bfs/face/48f193a5f5054492123730b9fef8fb679302c8ee.jpg
