序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
49,0,264775181568,668484940,czmddddd,5,保密,@老飞宇66,2025-06-05 17:04:44,0,0,,北京,是,https://i1.hdslb.com/bfs/face/c97aebb71c2a4e3926f32cd4f6ce31d9982f0bb1.jpg
50,0,263738036017,13736673,theskyclem,6,保密,出个完整版，给你投十个币,2025-06-05 15:50:19,0,0,完全没理解,山东,否,https://i0.hdslb.com/bfs/face/f46d729d578c974b94ca11773eb1001e551e87ab.jpg
51,0,264742287920,1074388030,源青湖,5,保密,哦马吉利听力了[doge],2025-06-05 10:51:09,0,0,嘿嘿嘿来啦,四川,是,https://i1.hdslb.com/bfs/face/1ca9712020194f4a4c0896a3925f6db67298bc03.jpg
52,0,263704290209,40171484,扎你老飞,6,男,豪汀[笑哭],2025-06-05 09:29:03,0,1,只许佳人秀身姿，不许才子吟文采，若非此处禁文墨，提笔倾尽虎狼词。,云南,否,https://i2.hdslb.com/bfs/face/a949df2f5fc4a6e2c86870e050bfbacb1d017f9f.jpg
53,0,264733608208,455863804,咸鱼樱花赞,5,男,@蜥の苦茶子,2025-06-05 09:08:48,1,0,,广东,否,https://i1.hdslb.com/bfs/face/586a2bb18311cc7adb944f28315fadc6d112c66f.jpg
54,264733608208,264736735488,1120300127,蜥の苦茶子,5,男,神人bgm,2025-06-05 09:48:33,0,0,游戏！我只玩第五人格！,广东,是,https://i2.hdslb.com/bfs/face/dc0b2d66beee1bcee6488e411fbf650157ba4aeb.jpg
55,0,264730887264,205305845,羽正-WHY-,6,男,@Allblue不是梦之蓝 @成分复杂的E酱 @聂诗柔nsr 听微博了,2025-06-05 08:29:03,1,0,诶嘿,山东,否,https://i2.hdslb.com/bfs/face/1d10017a3130d63505ceae32d5a44e3756636715.jpg
56,264730887264,264731569232,498288930,豆浆42E,5,保密,豪庭,2025-06-05 08:40:56,0,0,,山东,否,https://i0.hdslb.com/bfs/face/6d5166b27b3fc87685a3e8b3bc683a476ef9590c.jpg
57,0,263684442257,269335689,ShaverWS_biker,6,男,@AAA牢赤吹水,2025-06-05 04:34:49,0,2,,辽宁,否,https://i0.hdslb.com/bfs/face/c4d64e4f7f5fb240944e004c08c87dc045ad63af.jpg
58,0,264678867536,698541219,覅葱葱,3,男,真给我溜大了，还有吗😿,2025-06-04 15:16:49,0,0,"
一个成分很复杂的人，
你好，陌生人
祝你过的幸福
这是一个大懒虫(๑•́ωก̀๑)
干啥啥不行
已丢失账号@覅葱",河北,否,https://i0.hdslb.com/bfs/face/278c4de8d1197d5b9111b31e7c16fd00aae16b75.jpg
59,0,263648999697,178360350,亚托莉ロボ子,6,男,@Azusa-Hao @重金求十 @奇迹不会玩丶 @一个不太肥的洗肥宅 @哈基米 真豪庭这个,2025-06-04 15:08:40,2,0,時間停止吧，你是多麼的美麗,广东,否,https://i0.hdslb.com/bfs/face/7e7181323fb6b014132e60699868b648208ce8d8.jpg
60,263648999697,263658924977,266638063,Azusa-Hao,5,保密,豪庭[脸红],2025-06-04 17:35:12,0,0,vanitas vanitatum et omnia vanitas,广东,否,https://i1.hdslb.com/bfs/face/4e0efbb4b9878db36e1bb4646bb5c257a9b24a23.jpg
61,263648999697,264797053008,543509410,重金求十,4,男,不豪庭,2025-06-06 02:55:32,0,0,,广东,否,https://i1.hdslb.com/bfs/face/e16e42ac55b03768da5f4af7b03e9332c3e55a6e.jpg
62,0,264665188160,195461827,セルセル,6,保密,跪求完整版,2025-06-04 12:49:39,0,2, ウッス,日本,否,https://i1.hdslb.com/bfs/face/2d966177fd9a6f9b6a1728a3776a65d9b031c8ea.jpg
63,0,263635585441,390186285,景耀中,5,保密,@虾仁只会阿巴阿巴,2025-06-04 12:39:00,1,0,魔方yyds,广西,否,https://i0.hdslb.com/bfs/face/8b7c7a18c044b6160cf4c3d46c24a6dfbfb96905.jpg
64,263635585441,264759107328,431250840,虾仁只会阿巴阿巴,5,女,哈,2025-06-05 13:50:45,0,0,,广西,否,https://i0.hdslb.com/bfs/face/f7a2fe4bd267fab108c1eeba149fd27ff1e85433.jpg
65,0,263616386465,42433063,Bheithir,5,男,@penguin哦哦哦 @歪爷永远的神 @极乐污徒,2025-06-04 08:38:57,0,3,"真诚才是必杀技
",江苏,否,https://i1.hdslb.com/bfs/face/fd3a52d5f460643e2919fac8f53db97d5e778cb5.jpg
66,0,264568659200,350926929,纯碱英雄,6,男,@z23sgblhxtxdy @小暑Atsui,2025-06-03 10:54:33,1,0,尽管没有明日,广东,是,https://i0.hdslb.com/bfs/face/d0806c7d2ca507ed821f8d35b1f1acc981fdc4ab.jpg
67,264568659200,263547488465,251028865,z23sgblhxtxdy,5,保密,仙品,2025-06-03 11:49:20,0,0,b站可能会倒闭，但永远不会变质,广西,是,https://i1.hdslb.com/bfs/face/cf8c64e25ef9bd72e0109af2ecb0b286a675ef2a.jpg
68,0,264556921808,399452725,王门走狗w,6,保密,顶级,2025-06-03 08:24:33,0,0,瞄准苦手,重庆,否,https://i1.hdslb.com/bfs/face/08d7fb5753fd54c1dd3aafaf591a326f31b35128.jpg
69,0,264548267760,3546872086006641,无敌套套哥mini,2,保密,希望来个完整的，想晚上听着入睡,2025-06-03 06:00:10,0,2,,四川,否,https://i0.hdslb.com/bfs/face/6c320ea1566a457e73836accddc3e5bdc43e930d.jpg
70,0,264548122576,3546872086006641,无敌套套哥mini,2,保密,比园区好听,2025-06-03 05:57:34,0,1,,四川,否,https://i0.hdslb.com/bfs/face/6c320ea1566a457e73836accddc3e5bdc43e930d.jpg
71,0,264537055280,399813427,XMountain_,5,男,@雪晚风 @迹风而行 @科里奥利奥喵 [给心心][给心心],2025-06-03 03:41:17,1,0,这个人为什么没有填简介啊~~~,江苏,否,https://i1.hdslb.com/bfs/face/55d61c55602277527c593f2f43a1f47603326925.jpg
72,264537055280,264539315472,451756429,雪晚风,6,保密,有种开完轨道发现队友早就死光光的无力感,2025-06-03 04:10:15,0,0,,江苏,否,https://i1.hdslb.com/bfs/face/affd4fd9b03363914fcbe9dc9464b09d2bfbf109.jpg
73,0,264503097888,215341549,雷火剑工作室,5,保密,哦马吉哦马吉利~~~,2025-06-02 14:47:54,0,3,,浙江,否,https://i1.hdslb.com/bfs/face/f5c54f9ee2e89b5654bfb92b21e8d7bd970feda6.jpg
74,0,264480451648,399183532,Charsyyy4L,6,男,这句哦吗吉利真是太可爱了[大哭],2025-06-02 10:49:20,0,12,滚,北京,是,https://i1.hdslb.com/bfs/face/9cd61028ca0079a91962887fa5e08316d1548a04.jpg
75,0,264444202672,249480509,爱喝可乐的六月,6,保密,@痛失本名的河子,2025-06-02 03:54:03,0,0,彩虹的终点会不会是梦想,广东,是,https://i2.hdslb.com/bfs/face/6e3bd9f70de573a1b1f09e5a41543d397a92cc76.jpg
76,0,264346190688,358350538,日奈大かわいし,5,保密,@零点壹元 @要和doro月嘛 @幽奈uuu @八奈見杏菜Yanachan,2025-06-01 04:22:04,0,0,阿巴阿巴,山东,否,https://i1.hdslb.com/bfs/face/bb4ce64624090bea3d97b1537eb3eb228633d3b8.jpg
77,0,264332501216,436578408,三星盖乐世GALAXY,6,保密,有没有神人来分享一个哈基米音乐收藏夹啊，我忘了分类了[笑哭],2025-06-01 01:43:43,0,0,不知道,江苏,否,https://i0.hdslb.com/bfs/face/52e40b9fd0fb5bf076469dc66301c5c02206d9c5.jpg
78,0,264321194352,3546639797061908,明天一定早睡_Zzz,4,保密,@超越人类的存在,2025-05-31 20:04:14,3,0,,美国,是,https://i0.hdslb.com/bfs/face/member/noface.jpg
79,264321194352,264417201872,313627041,超越人类的存在,6,男,听完眼睛也跟她一样了怎么办在线等,2025-06-01 17:39:36,0,0,"A cool dude
",美国,否,https://i0.hdslb.com/bfs/face/42ec1ec439b5faa16be1a717d21b00baed5d379f.jpg
80,264417201872,264435235056,3546639797061908,明天一定早睡_Zzz,4,保密,回复 @超越人类的存在 :好处说完了坏处呢,2025-06-02 02:10:58,0,0,,美国,是,https://i0.hdslb.com/bfs/face/member/noface.jpg
81,264435235056,264504002608,313627041,超越人类的存在,6,男,回复 @明天一定早睡_Zzz :哈哈哈哈哈哈哈哈笑死我了现在360 没人能偷袭我,2025-06-02 14:55:41,0,0,"A cool dude
",美国,否,https://i0.hdslb.com/bfs/face/42ec1ec439b5faa16be1a717d21b00baed5d379f.jpg
82,0,264310983776,403205848,乔家武神-空条承太郎,6,男,比原曲有内涵@绌畜 @春江无秋月 @PANCAKE秉,2025-05-31 16:18:47,0,0,Dio，何时来了,重庆,是,https://i1.hdslb.com/bfs/face/1c8307d057377271a477e3cc4e3409b792fd7e19.jpg
83,0,264305905056,1579647919,开凿玲,5,保密,豪庭[局长的教育手册静态表情包_好耶],2025-05-31 15:20:37,0,0,,广东,是,https://i1.hdslb.com/bfs/face/a516e6733e50e361ff5a9aa2a423bc6191413caf.webp
84,0,264303052128,445540508,阳光向日葵之梦,6,保密,好听,2025-05-31 14:49:54,0,0,,上海,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
85,0,264299609840,8611635,233asd啊嗯,6,男,原来是你做的，然后点进主页发现luv哈基米也是你🤯,2025-05-31 14:14:49,3,35,dd,浙江,否,https://i0.hdslb.com/bfs/face/7962dc8974ec911f4b351b9419e6b579c23649d3.jpg
86,264299609840,264603543312,660627118,宫下某人,5,男,转载,2025-06-03 17:50:36,0,2,,安徽,否,https://i1.hdslb.com/bfs/face/c12e5fb363fc9ae7d175f6d80088cc10868bcf52.jpg
87,264603543312,263813453985,495238098,-虚惘-,5,男,回复 @宫下某人 :抖音就是他的,2025-06-06 12:58:45,0,0,,广西,否,https://i0.hdslb.com/bfs/face/30edbc0cbd2c0794186c3eb218bf2b000455d144.jpg
88,263813453985,264850135472,660627118,宫下某人,5,男,回复 @-虚惘- :那没事了，主要有水印，投的还是转载[辣眼睛],2025-06-06 13:22:08,0,0,,安徽,否,https://i1.hdslb.com/bfs/face/c12e5fb363fc9ae7d175f6d80088cc10868bcf52.jpg
89,0,264297962016,3546872086006641,无敌套套哥mini,2,保密,第一句就婶婶地吸引了我,2025-05-31 13:58:42,0,0,,四川,否,https://i0.hdslb.com/bfs/face/6c320ea1566a457e73836accddc3e5bdc43e930d.jpg
90,0,264175141344,2061137845,哈基米官方,5,保密,还是投自制的，不然我们以为你都不是为了钱,2025-05-30 09:32:28,2,4,我是南开大学数学学院22级国护队王现然，学号2210706，13宿512，不服找我单挑！,天津,否,https://i1.hdslb.com/bfs/face/815ac86887c5e4da4a5629d8d67959e423f3bf7d.jpg
91,264175141344,264312437040,3546756702799929,dj221_,4,保密,还是改个名字吧，不然我以为你还真是官方,2025-05-31 16:37:55,0,0,抖B同名,中国香港,否,https://i0.hdslb.com/bfs/face/7f193c9601a83a25136b63eedd20af9cc32fddee.jpg
92,264312437040,264846301088,2061137845,哈基米官方,5,保密,回复 @dj221_ :哈吉米官方我印象也没注册,2025-06-06 12:45:17,0,0,我是南开大学数学学院22级国护队王现然，学号2210706，13宿512，不服找我单挑！,天津,否,https://i1.hdslb.com/bfs/face/815ac86887c5e4da4a5629d8d67959e423f3bf7d.jpg
93,0,264165255200,3537112041261645,想吃芋泥了_,5,女,冰！,2025-05-30 07:14:17,0,0,我将是引领新世界的卡密,广东,是,https://i0.hdslb.com/bfs/face/d403de55d6e6d80e287ae916abbc19c5e7486ed3.jpg
94,0,264148664048,10020122,蓝花悦゛,6,女,循环了好几天了[doge],2025-05-30 03:29:13,0,0,,广西,否,https://i2.hdslb.com/bfs/face/2b1ad73ea50a6ac89a74665b2cf00ae2731f2e0b.jpg
95,0,263104782353,294667772,宁小申鸽鸽,6,保密,@唯余星火,2025-05-29 15:21:51,0,0,你杠就是你对，你都已经这样了我为啥不顺从你呢,河北,是,https://i2.hdslb.com/bfs/face/9e694b713cbe19257088120854ccd0f026568996.jpg
96,0,264117424496,3546903532800246,姨姨的生物蝶,2,保密,上传到微信视频号吧，我什么都会做的,2025-05-29 15:14:02,0,0,任何评价和叙事都算违规，那我只能支持任何事情了,黑龙江,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
97,0,264112193968,36887143,哇哇鲁w,6,保密,能放网易云吗,2025-05-29 14:17:24,0,0,,浙江,否,https://i1.hdslb.com/bfs/face/82ae4fa4ce0077c42605c04c8cb78df040cbeeaf.jpg
98,0,264112064416,36887143,哇哇鲁w,6,保密,😅,2025-05-29 14:16:13,0,0,,浙江,否,https://i1.hdslb.com/bfs/face/82ae4fa4ce0077c42605c04c8cb78df040cbeeaf.jpg
99,0,263089501345,3859193,我要吃肉魂淡,6,女,终于在B站更新这条了吗[小电视_笑],2025-05-29 12:25:26,6,82,谢谢谢谢谢谢关注～,上海,是,https://i2.hdslb.com/bfs/face/ebf69adacf52e6199a08e2221560b82c767a882b.jpg
100,263089501345,263096535937,403415359,SofiaPetronelle,6,保密,合影[好猫坏猫都是猫_舔舔],2025-05-29 13:49:34,0,3,Pop.Pour.Perform.,广东,是,https://i1.hdslb.com/bfs/face/6b596960ecef7f60e2b60d5c49c110c939d11057.jpg
101,263089501345,264213201088,8945135,小_毛线,6,男,是翻唱区up主我们有救了,2025-05-30 16:19:33,0,4,,美国,是,https://i2.hdslb.com/bfs/face/add7ca66541677b02b5eed415e4695ac8a2728c3.jpg
102,263089501345,264259994128,254444808,丨iller,6,保密,抓[doge],2025-05-31 06:44:54,0,0,,浙江,否,https://i0.hdslb.com/bfs/face/a454e0007f3aa33da07fae8490a0eee0dff1b01f.jpg
103,263089501345,263440300641,670174785,Minecraforever,6,女,[星星眼][星星眼][星星眼],2025-06-02 07:25:29,0,1,来自中国方块无疆，期待在MC及其衍生内容研究领域一路狂奔。 现在是专业营销号。,广东,是,https://i0.hdslb.com/bfs/face/02e2999590c2deb88e4f22cebcbf0fb0b794c8ca.jpg
104,263089501345,264733510592,455863804,咸鱼樱花赞,5,男,@蜥の苦茶子,2025-06-05 09:08:23,0,1,,广东,否,https://i1.hdslb.com/bfs/face/586a2bb18311cc7adb944f28315fadc6d112c66f.jpg
105,263089501345,264752758416,306952530,锡兰FAFAFA,6,男,合影,2025-06-05 12:43:39,0,0,好事多磨,陕西,是,https://i0.hdslb.com/bfs/face/a239d35a4bbb95d6f61262ffa544b004b04c5d61.jpg
106,0,264089673152,485729745,滴滴哒哒滴滴滴哒滴哒,5,保密,@老飞宇66,2025-05-29 09:59:03,0,0,,安徽,否,https://i0.hdslb.com/bfs/face/4e9f51a92a5020a0860506b078621515964cfa6e.jpg
107,0,264075054320,10020122,蓝花悦゛,6,女,我说这就是神作[OK],2025-05-29 06:09:18,0,0,,广西,否,https://i2.hdslb.com/bfs/face/2b1ad73ea50a6ac89a74665b2cf00ae2731f2e0b.jpg
