序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
14,0,264216052097,1653991,音无夜冥,6,男,@带带木登子,2025-06-10 23:01:59,0,0,随便写点好了反正没人看(╯‵□′)╯︵┻━┻,山东,是,https://i1.hdslb.com/bfs/face/e208c8690abe1e6bcc9c4cc4429a982ffd3ca5b0.jpg
15,0,264205291473,1774561995,散らばった影,5,保密,@盘踞在有顶天の猹佬,2025-06-10 16:37:41,0,1,,广东,否,https://i0.hdslb.com/bfs/face/dcf17e20bffacdfb58fc589b4d8e6fa8c4f75ddc.jpg
16,0,265248358480,702935912,依马当先,6,男,@小埋最爱冰阔落 我去还有比赛，整的不赖,2025-06-10 16:17:02,0,0,在世秦始皇，后宫佳丽三千（洛天依，乐正绫，墨清弦，星尘，海伊，心华，诗岸……）,广东,否,https://i2.hdslb.com/bfs/face/d571e707506052917b72dcd832d72cbe49aed924.jpg
17,0,265244589904,294118226,SP-zontix,6,保密,我超，神人杯第一，我就知道你可以k神[给心心],2025-06-10 15:31:34,0,4,快乐的憨批,湖北,是,https://i2.hdslb.com/bfs/face/34e123c5700c399fd66dddc0999c8f9977b356a6.webp
18,0,265243765152,19933407,希灵帝国-评论监察官,6,保密,太爽了,2025-06-10 15:21:34,0,0,B站相关问题，请到话题页哔哩哔哩用户反馈论坛进行反馈。 对功能建议和违规疑问均可私聊。欢迎积极反馈风纪委员违纪违规行为,河南,是,https://i0.hdslb.com/bfs/face/4ebd4682cad92c3a81dccf159357d5016861e6f6.jpg
19,0,264195177569,3493079350774588,佩剑就交给绫华啦,5,男,@Yinaicao 超高质,2025-06-10 14:39:37,0,0,我是神里绫华的狗,广西,否,https://i1.hdslb.com/bfs/face/abee42e0c93eff8d4c0c9cf4f18e41e6550549b4.jpg
20,0,264153737713,1693965692,哈基蜡,4,女,@太宰治的白绷带,2025-06-10 05:43:49,0,0,OnO,广东,否,https://i2.hdslb.com/bfs/face/65a78906695c9248771f5576391414d513ad802d.jpg
21,0,265196677840,3493268161562711,砂糖和盐のhsl,5,保密,@长不大の盐酱,2025-06-10 05:36:03,1,0,饭，，，香喷喷的饭都端上来吧,山东,否,https://i2.hdslb.com/bfs/face/f0a60eb3cf1ddc3612d5a04aafbe215f59f83f2a.jpg
22,265196677840,265563914816,545396228,长不大の盐酱,5,保密,喵喵喵,2025-06-14 05:13:59,0,0,俺妹沉迷玩家 喜欢把二次元带入现实的小孩子QAQ,广东,否,https://i2.hdslb.com/bfs/face/be97c09a41f62ba44a282b3532c10770c42c95ad.jpg
23,0,264139094065,420427172,-拥格者-,5,男,"其实本来对于第一个把all in唐哈加入哈基米的up有深刻印象
结果因为时间久远忘却了[热]
有人仙人指路吗",2025-06-10 02:39:10,6,0,假作真时真亦假，无为有处有还无,广东,否,https://i2.hdslb.com/bfs/face/67cb84ef9fae2bd41d62281c32bd454897176606.jpg
24,264139094065,265198807968,193117132,唐躺躺想躺,6,保密,哈雪大冒险吗,2025-06-10 06:06:32,0,0,I miss you,广东,否,https://i1.hdslb.com/bfs/face/2ad6276f6c97cbb6c882f3a611f5c8fadbe2b124.jpg
25,265198807968,264156036241,420427172,-拥格者-,5,男,回复 @唐躺躺想躺 :[哦呼]可能还真是,2025-06-10 06:20:02,0,0,假作真时真亦假，无为有处有还无,广东,否,https://i2.hdslb.com/bfs/face/67cb84ef9fae2bd41d62281c32bd454897176606.jpg
26,264139094065,265278511024,210029304,嗨皮不咳嗽丶玉雪,6,男,唐哈起源应该是孤独的哈基米吧,2025-06-11 04:05:00,0,3,“不择一切手段的前进”,浙江,否,https://i0.hdslb.com/bfs/face/32d1b1bd83750475f5168d5ccfd3b3f26cb80ffe.jpg
27,265278511024,264327859825,420427172,-拥格者-,5,男,"回复 @嗨皮不咳嗽丶玉雪 :是了是了
当时法西诗还是一个小神人的时侯就听他的孤独的哈基米和sahara
后来孤独的哈基米要和神id合作才有人看
怀念[坂本_佛系]",2025-06-12 05:15:04,0,0,假作真时真亦假，无为有处有还无,广东,否,https://i2.hdslb.com/bfs/face/67cb84ef9fae2bd41d62281c32bd454897176606.jpg
28,264139094065,264454533345,357978955,leo不吃oreo,6,男,很早了，去年了已经是,2025-06-13 13:23:18,0,0,从不拉黑个人账号，你拉黑我就是承认破防了哈,江西,否,https://i1.hdslb.com/bfs/face/145950689a4cd1b57bb7455ff8583721a2a40e20.jpg
29,264139094065,264615869473,396823060,纯白若叶睦,6,保密,粉红色的基米也有，不知道哪个更早,2025-06-15 05:11:50,0,0,我是老年人,江苏,是,https://i1.hdslb.com/bfs/face/f8dd7cc398acad1a1b86b0f593b2ff48c719266f.jpg
30,0,265130730832,538053520,墨岚封,5,保密,[良辰共此曲动态表情包_哈？]基米,2025-06-09 11:20:52,0,0,"这个人很懒，啥也没写
",江西,否,https://i1.hdslb.com/bfs/face/f9e4db3ea0d8544a566306a2f6c2d0d76e9e1bef.jpg
31,0,264086957953,1167209869,连锁型命令方块,5,保密,恭喜恭喜,2025-06-09 11:01:24,0,0,,河北,是,https://i1.hdslb.com/bfs/face/33809f82f5e4bcf3b8bb9244e3c632b1c8d379a7.jpg
32,0,265125498608,543390940,阿福2233,5,女,恭喜恭喜,2025-06-09 10:29:09,0,0,,河南,否,https://i1.hdslb.com/bfs/face/10bebb47aa8b43586e12f70193276706711bd9dd.jpg
33,0,265125051360,3546625263799242,QiQiKanna,4,男,恭喜夺冠神人杯，k一串字母就是神人中的神人[doge_金箍],2025-06-09 10:24:51,0,6,,安徽,否,https://i0.hdslb.com/bfs/face/51208b8385536100005aae94ac82c62c0a9847e2.jpg
34,0,264077621729,485319874,幻镜像,5,保密,恭迎哈基杯一等奖[打call],2025-06-09 09:17:32,1,6,,广东,否,https://i1.hdslb.com/bfs/face/09254d48afce2f9c658cd47690085c998f998fd6.jpg
35,264077621729,265124707440,3546625263799242,QiQiKanna,4,男,神人杯(纠正[doge_金箍],2025-06-09 10:21:43,0,0,,安徽,否,https://i0.hdslb.com/bfs/face/51208b8385536100005aae94ac82c62c0a9847e2.jpg
36,0,265090598384,156629637,劲皮劲皮,6,保密,@老飞宇66 来听歌了[doge],2025-06-09 03:19:42,0,0,,湖北,否,https://i0.hdslb.com/bfs/face/29cb6f518b604fd1f39c129b739fca4e16d4c682.jpg
37,0,265084467520,516223641,Mi玖凌ku,5,男,@三九的爱,2025-06-09 01:58:17,1,0,华风夏韵，洛水天依,广东,是,https://i0.hdslb.com/bfs/face/8e432042520c87220e8ea52be0224cdeb06d7b5e.webp
38,265084467520,264234206113,443039882,三九的爱,5,保密,[辣眼睛],2025-06-11 04:19:55,0,0,,广东,否,https://i2.hdslb.com/bfs/face/9ce748f272c251704f09bef721c5037524581852.jpg
39,0,265073221520,21504710,瑶之谜,6,保密,一如既往的喜欢[洛天依],2025-06-08 20:14:57,0,0,哈够了，不哈了。(◞‸◟ ),广西,否,https://i2.hdslb.com/bfs/face/9d78d94ad4d58d089be4ff020de4c1655c75d064.jpg
40,0,264031147329,3546702925531552,我就是H绅士,4,保密,第一次体会到晚上憋笑憋到想死的感觉[笑哭],2025-06-08 18:43:15,0,0,,云南,是,https://i1.hdslb.com/bfs/face/f5517aabf785058c26e8e81d0e99a2330e8b3db0.jpg
41,0,264002552065,14448856,拉斯特er,6,保密,五月最喜欢的作品[嘟嘟],2025-06-08 12:31:51,0,2,´_>`,广东,否,https://i1.hdslb.com/bfs/face/1f5e71faa955686b2608611122f2bbdf0d21bad5.jpg
42,0,265028977504,3493077129890335,_31岁奇美拉_,5,男,@无名是个蛛咪耶,2025-06-08 10:12:41,0,0,ユユユユユユユユユユユユユユユユユユユユユユユユユユユユユユユユユユユユユユユユユユユユユユユユユユユユユユユユユユユユユユユユユユユユユユ,江苏,否,https://i1.hdslb.com/bfs/face/b58b2469da5f82771867264d1ac12e8cd04344b0.jpg
43,0,265028777728,390028842,香蕉giegie蛋哈哈,6,男,@我是蕉皮哈哈 逆天,2025-06-08 10:11:33,0,0,新人up请多关照,上海,否,https://i0.hdslb.com/bfs/face/d4dc83893355bcc074c5f913df42c3c17902fc8f.jpg
44,0,263980313633,527077356,社会问题分析,5,保密,神作,2025-06-08 08:17:26,0,0,,福建,是,https://i0.hdslb.com/bfs/face/9e27f9ede9a88f13a93238405ee9c82e458ad787.jpg
45,0,265010167136,1310722543,帅气王霸蛋,5,保密,@不提分,2025-06-08 06:14:50,0,0,"是一个一个一个小小的xxs（悲）
让我们一起加油
活着！！！",山东,否,https://i1.hdslb.com/bfs/face/ddfcd97dcb8c2ce1a06bb3536099149882fa60a9.png
46,0,265001078656,3546602448882115,范且,2,保密,怎么不是五字ID[笑哭],2025-06-08 04:32:28,0,1,请输入新个性签名,山东,否,https://i1.hdslb.com/bfs/face/3d78313514bde5f4fdb1a563888b3a535c9531ae.jpg
47,0,263954678145,3546376350730896,取这个名字算了,4,保密,@q英镑15便士,2025-06-08 03:05:15,1,0,,河北,是,https://i0.hdslb.com/bfs/face/2154da108ff62d2a9246ab994cf32b3578427da7.jpg
48,263954678145,265000980672,3493104149596829,q英镑15便士,5,保密,术圈传来噩耗,2025-06-08 04:31:07,0,0,fucking gay,山东,否,https://i2.hdslb.com/bfs/face/d0ec101c72f759b9d10eddede98312f1d894bf5a.jpg
49,0,263945250769,481147768,奔跑的小拘崽,6,保密,up什么时候出合集，好多作品都好喜欢[妙啊][保佑],2025-06-08 00:48:02,0,0,鉴定一下网络热门生物视频（藏狐脸）,福建,否,https://i1.hdslb.com/bfs/face/d803c25f59bc94af119c8b98e3f34a9aca51f4bf.jpg
50,0,264970442160,49924747,Dr-dzd,6,男,诗歌剧小人太可爱了，我截了gif[给心心],2025-06-07 17:32:06,0,14,你好，欢迎,陕西,是,https://i1.hdslb.com/bfs/face/b7c7bff078ba7c089b267f0bd49abed91907f08f.jpg
51,0,264959203152,1584570801,只配当赛博臣子,5,保密,@琞弢琤竔玽砼靘猋眚瑛,2025-06-07 15:03:55,0,0,初中生，小学生不吃皮带都不老实，一查实名资料53岁,四川,否,https://i0.hdslb.com/bfs/face/8af2cc15855bafbe58e6ac6e036ed722b5749e4f.jpg
52,0,264949862880,452322131,永远深爱八奈见杏菜,6,保密,@虎纹章鱼求你了唱这个我什么都会做的,2025-06-07 13:29:05,0,0,Siu,浙江,否,https://i2.hdslb.com/bfs/face/38ae2751df82324e2395c399a14e68067305f280.webp
53,0,263908151713,3546389539720086,张风不疯,4,男,@沉默的萨卡班鱼 你的最爱，哈基米翻唱歌[打call],2025-06-07 12:41:11,0,0,,陕西,否,https://i0.hdslb.com/bfs/face/d45314d918fad0b188d0a0ce8d7719982a4cbb12.jpg
54,0,263883019921,431178,奈落の冰ぜ,6,保密,原版的电子音听到就想关了，还是大师调的好啊,2025-06-07 07:49:16,3,5,,广东,否,http://i0.hdslb.com/bfs/face/03e0b448be46f49cfb7de0240618cb3339d7beb6.jpg
55,263883019921,264968802384,49924747,Dr-dzd,6,男,还真是,2025-06-07 17:03:11,0,0,你好，欢迎,陕西,是,https://i1.hdslb.com/bfs/face/b7c7bff078ba7c089b267f0bd49abed91907f08f.jpg
56,263883019921,264988130432,3546631291013647,几点回到家夫妇徐玉玉,4,保密,？？,2025-06-08 02:07:31,0,0,君指先跃动の光は、私の一生不変の信仰に、唯私の超電磁砲永世生き,辽宁,否,https://i1.hdslb.com/bfs/face/fb9fc89e310ce5224e51385a9a6b9ec29031dd82.jpg
57,263883019921,265127187744,3546596581051211,西门羽年,3,保密,原版也还行,2025-06-09 10:47:30,0,0,,湖南,否,https://i2.hdslb.com/bfs/face/92f4029fa9497315a3d7739fd3ec76c9aa76311b.jpg
58,0,263864141217,21982188,D丁Gun,6,男,“哈基米 or die”这段比原曲还爽,2025-06-07 04:01:51,0,4,,北京,否,https://i0.hdslb.com/bfs/face/776c15b89ab2edb5e47689d8c886e7968d02ae3f.jpg
59,0,264878138160,262145016,乐奈的锋刃,6,男,@站桌子上一句话不说 @Yottabyte_ @ごくや純子 @AWOLNAT1ON @解渡秋冬 @shiori_zzz 爽成啥?,2025-06-06 21:14:09,0,0,但我今生今世，都只是我啊,江苏,是,https://i0.hdslb.com/bfs/face/c09f868430fc4a6d092548c2774a8686ed8084f7.webp
60,0,264862534240,38061405,罒4罒,6,男,[星座恋曲·双子子_双双举牌],2025-06-06 15:26:04,0,0,不知道叫我什么就叫我阿帝！,湖北,是,https://i0.hdslb.com/bfs/face/77c58eb334ce25315fdc3e4399887a6dd82030f0.webp
61,0,264857965296,1960647535,霜冻烈焰人,5,保密,昵称音译基兹诺鲁夫也是五字,2025-06-06 14:39:50,0,0,我懒得写,广西,否,https://i1.hdslb.com/bfs/face/1cfbf0edcc92870eb56d0964f38bd9c5eeb7075e.jpg
62,0,264846934608,3537106053892316,摆烂の淋,5,保密,@失败的man抑郁版 草帽小子[笑哭],2025-06-06 12:51:50,0,1,大运过来创死我,河南,是,https://i2.hdslb.com/bfs/face/c5cd5ae56612061648501bb5ce5b7e9d2c72350f.jpg
63,0,264844989232,49924747,Dr-dzd,6,男,感觉调音比原版顺耳,2025-06-06 12:30:12,0,3,你好，欢迎,陕西,是,https://i1.hdslb.com/bfs/face/b7c7bff078ba7c089b267f0bd49abed91907f08f.jpg
64,0,263790639249,344453194,waiter386,6,男,kizz老师艺术成分最高的一首基米[Neuro sama收藏集_神的上升],2025-06-06 08:49:24,0,2,,黑龙江,是,https://i1.hdslb.com/bfs/face/ae1d75f8cbb823227bd3a30aa88152512b2154e4.jpg
65,0,263788098545,590781253,咕呱唔呼,6,保密,主人公眼睛不太合适，原版没什么高光的感觉，特别喜欢那种表情呆滞但是动作流畅的感觉,2025-06-06 08:12:54,4,5,哈↑,辽宁,否,https://i1.hdslb.com/bfs/face/387ea971c6bf528585fbd6fe6bc56d85277fb7fd.jpg
66,263788098545,263788415953,590781253,咕呱唔呼,6,保密,为什么啊，感觉没那味，难道是没有黑眼圈吗,2025-06-06 08:16:27,0,2,哈↑,辽宁,否,https://i1.hdslb.com/bfs/face/387ea971c6bf528585fbd6fe6bc56d85277fb7fd.jpg
67,263788098545,263788446321,590781253,咕呱唔呼,6,保密,难道是近距离超主人公那里视角没看向摄像头吗,2025-06-06 08:17:44,0,1,哈↑,辽宁,否,https://i1.hdslb.com/bfs/face/387ea971c6bf528585fbd6fe6bc56d85277fb7fd.jpg
68,263788415953,265053539152,3182300,一之濑连理,6,男,回复 @咕呱唔呼 :原版的眼睛也是这样呀,2025-06-08 14:28:18,0,1,每一寸身心，都是记忆中的幻影。,上海,否,https://i2.hdslb.com/bfs/face/c6af929080de2de08febb31208ee40d3000a0a1e.jpg
69,265053539152,264091498097,590781253,咕呱唔呼,6,保密,回复 @一之濑连理 :但是，再看一遍，真的感觉没味，形似,2025-06-09 11:46:51,0,1,哈↑,辽宁,否,https://i1.hdslb.com/bfs/face/387ea971c6bf528585fbd6fe6bc56d85277fb7fd.jpg
70,0,263775727841,3546770911005492,老风呀,3,保密,[脱单doge],2025-06-06 05:10:26,0,1,抽象的同时有点抽象,辽宁,否,https://i0.hdslb.com/bfs/face/b440cecae6d564f4b2a4047d1a3c3fa5267a0736.jpg
71,0,263773836161,1664453676,幻想成为galgame高手,5,男,@玲星uoose 吃点好的[星辉颂歌表情包_爱你],2025-06-06 04:49:20,0,1,这个人很懒，他什么也没有留下～,新加坡,是,https://i0.hdslb.com/bfs/face/9a2eaae1eafa9fc9a01f02a0a14e24ce494db696.jpg
72,0,264803821584,353545517,是白黑吖,6,保密,@晨里的思念,2025-06-06 04:18:42,0,0,寄,江苏,否,https://i2.hdslb.com/bfs/face/b2a02da286e7343150275e675175f050b3ab8dfe.jpg
73,0,264799919744,1070964703,濑肉肉,5,保密,质量确实高，但是这首歌也太他妈难听了吧？我是说原曲的韵味[笑哭],2025-06-06 03:34:44,9,1,,山西,否,https://i1.hdslb.com/bfs/face/5bb02f54247bc45b6624d450fb4d4d3994d96e65.jpg
74,264799919744,263788473729,590781253,咕呱唔呼,6,保密,原曲挺带感的,2025-06-06 08:18:50,0,6,哈↑,辽宁,否,https://i1.hdslb.com/bfs/face/387ea971c6bf528585fbd6fe6bc56d85277fb7fd.jpg
75,263788473729,264822626048,1070964703,濑肉肉,5,保密,回复 @咕呱唔呼 :再品味了几遍…好像似乎有点不错[笑哭],2025-06-06 08:29:47,0,1,,山西,否,https://i1.hdslb.com/bfs/face/5bb02f54247bc45b6624d450fb4d4d3994d96e65.jpg
76,264822626048,263805662529,590781253,咕呱唔呼,6,保密,回复 @濑肉肉 :是时候左右脑互搏了,2025-06-06 11:34:30,0,2,哈↑,辽宁,否,https://i1.hdslb.com/bfs/face/387ea971c6bf528585fbd6fe6bc56d85277fb7fd.jpg
77,263805662529,263805669889,590781253,咕呱唔呼,6,保密,回复 @咕呱唔呼 :其实也不太带感,2025-06-06 11:34:43,0,1,哈↑,辽宁,否,https://i1.hdslb.com/bfs/face/387ea971c6bf528585fbd6fe6bc56d85277fb7fd.jpg
78,263805669889,264019598641,1033955975,不羡仙100321,5,女,回复 @咕呱唔呼 :怎么你左右脑互搏了,2025-06-08 15:27:54,0,4,不是羡家军,海南,否,https://i2.hdslb.com/bfs/face/23ae151c333deabf3f7398d9dadc0ee897266336.jpg
79,264019598641,264091478785,590781253,咕呱唔呼,6,保密,回复 @不羡仙100321 :因为头顶有点尖尖的了,2025-06-09 11:46:14,0,1,哈↑,辽宁,否,https://i1.hdslb.com/bfs/face/387ea971c6bf528585fbd6fe6bc56d85277fb7fd.jpg
80,264799919744,265201317536,26083449,蔷薇绽放之夜,6,男,原曲用的不太协和的音，但是层层递进氛围感出来之后反而是这种不协和感让人上头,2025-06-10 06:48:04,0,2,改造,北京,否,https://i0.hdslb.com/bfs/face/bd4b087828c428df047c9bea0ab8a2d869ac5d64.jpg
81,264822626048,265541820448,3546770944559639,沉沦的忒休斯,4,保密,回复 @濑肉肉 :匹的歌确实是这样的🌚，我刚刚开始也不喜欢这首歌，现在是每日必听[doge],2025-06-14 01:05:49,0,1,喜欢时间？那真是让你失望了,河南,否,https://i2.hdslb.com/bfs/face/175fdc9202ad24feba50372dcd2b3ae417bd5bad.jpg
82,264799919744,265630815120,1819038424,SyDamo,4,男,可以听听匹诺曹P的其他歌👀,2025-06-14 17:27:14,0,0,就当我去年才入站好了( •̥́ ˍ •̀ू ),陕西,是,https://i1.hdslb.com/bfs/face/b58d7f09b2947b284b7b081629374174293fcda3.jpg
83,0,264776881440,21156731,精神奥斯曼人,6,保密,@深夜依旧绮丽 @M_ak_o @Sy_TANGG,2025-06-05 17:34:51,0,0,拿下,河南,否,https://i2.hdslb.com/bfs/face/ff60f7d1f34c84e7d4d4de877590c3fe4125bc0b.jpg
84,0,264768689120,11789317,幸运阿鱼owo,5,保密,最喜欢的一首基米音乐！[惊喜],2025-06-05 15:35:36,0,1,你多么爱自由 是因为再也回不到一个人的身边,上海,否,https://i1.hdslb.com/bfs/face/a403d57bc7e8bb533c43bb87835970b7b88c5df0.jpg
85,0,264753772640,1848896547,SSM的奇妙冒险,4,保密,你真tm是天才！,2025-06-05 12:53:35,0,1,,江苏,是,https://i0.hdslb.com/bfs/face/4edc1e450bc1fcfea647f5c38890208789937527.jpg
86,0,264743659120,1778802646,空晴日暖奈风轻,5,男,@猫咪李某人,2025-06-05 11:06:18,0,2,恭喜你发现了宝藏，找到这个宝藏的人这一个星期都欧气满满✌︎' ֊',湖南,否,https://i1.hdslb.com/bfs/face/06ad6cfc2d344456dfb76c9d507b170a844b7bf2.jpg
87,0,264686483616,3546844061764338,TOX-TW,4,保密,大高基时代,2025-06-04 16:56:19,0,0,"小号TOX-SD 如果封禁 将用小号发布视频。
闹钟区UP主
传奇耐销王(2021~2025)",山东,否,https://i0.hdslb.com/bfs/face/e10676c8fbeac1ec2b9136927238914e5f65edbe.jpg
88,0,263655065409,4603578,惡性循环,6,男,神,2025-06-04 16:24:33,0,0,这个人不知道该写些什么好,广东,是,https://i0.hdslb.com/bfs/face/a10e71ef8e418d5713543011c2b4a2f0c86c186c.jpg
89,0,264632265152,512622506,缆德曲铭,5,保密,沉浸在自己的艺术里了,2025-06-04 05:17:28,0,0,,福建,否,https://i2.hdslb.com/bfs/face/ea316c2f90ba6e21e3aa3fe68c18f84c587a2a86.jpg
90,0,263592367889,648764189,忠诚原神玩家,5,保密,神作,2025-06-04 02:33:34,0,0,,河南,否,https://i2.hdslb.com/bfs/face/60370e6508965d156282a7fcdf667f01c916b2cd.webp
91,0,264601368800,335030522,赫尔辛基D,5,保密,wow,2025-06-03 17:01:50,0,0,↑这么无聊   还是游戏玩少了,广西,否,https://i2.hdslb.com/bfs/face/eb58f347d560732b545cbee17557429fb9a43f9f.jpg
92,0,263571485249,2075526387,大头鱼太阳,5,保密,@老飞宇66,2025-06-03 16:15:24,0,0,,新疆,是,https://i0.hdslb.com/bfs/face/74b28ecfb6f521a5c27dd424526d7f9a820b699e.jpg
93,0,264577605232,452737137,爱死你的G41,5,保密,太喜欢这个了，神！,2025-06-03 12:33:18,0,0,"我不觉得你有什么很大的错误



但你为什么还在看？",湖北,否,https://i0.hdslb.com/bfs/face/6ecdd5fa0ffe85d1d815ede6f412e5c3acc3af48.jpg
94,0,264574887840,3546831390771223,阴间时上线,3,保密,B站给我推的什么神人视频玛德我要哈气了 哈！,2025-06-03 12:02:25,0,1,,云南,否,https://i1.hdslb.com/bfs/face/73841830c4f6e1bf304d407046cb184ff988b22b.jpg
95,0,264517845632,452737137,爱死你的G41,5,保密,比原曲都好听。,2025-06-02 18:18:57,0,0,"我不觉得你有什么很大的错误



但你为什么还在看？",湖北,否,https://i0.hdslb.com/bfs/face/6ecdd5fa0ffe85d1d815ede6f412e5c3acc3af48.jpg
96,0,263385528529,438472461,欧提努斯p,5,女,草帽tv[笑哭],2025-06-01 15:26:18,0,0,一位无能的神,广东,否,https://i0.hdslb.com/bfs/face/822061e553b844c18b56efc27f8b2cb7141f605f.jpg
97,0,264369386032,210029304,嗨皮不咳嗽丶玉雪,6,男,找到当年听电棍的感觉了[笑哭],2025-06-01 08:55:41,0,2,“不择一切手段的前进”,浙江,否,https://i0.hdslb.com/bfs/face/32d1b1bd83750475f5168d5ccfd3b3f26cb80ffe.jpg
98,0,263336372369,1057923371,新世界的变形虫,5,男,@刺刺乐队传奇鼓手,2025-06-01 06:15:32,0,0,,辽宁,是,https://i2.hdslb.com/bfs/face/674cb922c12e48144f95f9b0a9b101a01a4cb658.jpg
99,0,264341431984,1463387700,落见铃风起_,4,保密,@李白羽彡,2025-06-01 03:31:53,0,0,,广东,否,https://i0.hdslb.com/bfs/face/9fe766181eb2a2768ff8cb32328f0ee605c0b414.jpg
100,0,263312627153,157239890,sskkdev,6,男,感觉被限流了，整个神人杯都被限了,2025-06-01 01:43:50,0,5,赫萝,日本,否,https://i2.hdslb.com/bfs/face/f253767f3247e2e3e21d4dc2f66e96a455cf78e6.jpg
101,0,264315716464,693002722,小吉祥摄像姬,4,保密,V圈传来噩耗,2025-05-31 17:28:25,0,1,,辽宁,否,https://i1.hdslb.com/bfs/face/6e7f22581444e47393bc382bc1a3e1d78a9b473c.jpg
102,0,263282247089,522602588,混乱原四界,3,保密,好爽,2025-05-31 14:30:23,0,0,我等着你（期待五行不缺火）,北京,否,https://i2.hdslb.com/bfs/face/f13d953a8b78682e2c1507c4911a4f0c47e3c861.jpg
103,0,263212082001,492087562,癔症哈基米,5,男,比原曲好听,2025-05-31 00:14:05,0,0,困,山东,否,https://i1.hdslb.com/bfs/face/25f006336d0cdbe55bf7d140d2b01df86409fe2d.jpg
104,0,263203451425,3493121113458763,卡号楼盘,3,保密,改了之后莫名感觉比原作好听[笑哭],2025-05-30 18:23:56,0,1,,广西,否,https://i1.hdslb.com/bfs/face/29088fe3e77685db6579571064ef25842f7a3153.jpg
